Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
TMAX,year,12.026,13.414,13.440,14.126,12.237,12.828,12.930,12.774,13.711,14.199,14.243,12.988,14.456,13.812,14.893,13.513,12.197,13.787,14.208,13.956,15.459,14.441,14.798,15.197,13.522,13.357,14.411,15.315,14.670,14.716,13.277,15.292,15.310,14.324,15.197,15.522,14.961,15.367,15.359,15.676,15.468,14.767,16.214,15.791,16.300
TMAX,MAMJJASO,16.404,18.097,17.816,18.902,16.496,17.765,17.760,17.261,17.969,18.131,18.316,17.581,18.769,18.385,19.049,17.761,16.724,18.045,18.422,18.719,19.831,19.234,18.836,20.330,17.897,18.123,18.932,19.571,18.708,19.611,17.932,20.136,20.414,18.867,19.186,19.516,19.122,20.511,20.250,19.903,19.551,19.128,20.684,20.000,20.690
TMAX,AMJJAS,18.374,19.794,20.274,21.036,18.481,20.299,20.328,20.175,20.280,19.413,19.704,19.666,21.480,20.781,21.083,19.738,19.246,20.205,20.720,20.785,22.081,20.839,20.652,23.272,20.093,20.312,21.264,22.097,20.801,22.224,20.555,22.857,22.321,21.590,20.630,22.089,21.818,22.172,23.174,21.556,21.884,21.463,22.636,21.675,22.907
TMAX,ONDJFM,4.554,6.062,6.337,7.658,5.809,5.283,5.384,5.499,7.399,8.113,9.493,6.844,6.969,7.122,7.756,7.552,5.507,7.256,8.190,6.603,7.396,9.111,8.459,7.440,6.783,7.046,5.655,10.373,7.695,7.230,6.663,7.022,8.146,6.774,9.292,8.870,9.022,8.070,7.373,9.367,10.037,8.306,8.453,9.598,10.629
TMAX,NDJF,2.801,2.868,3.774,5.493,3.318,2.585,3.029,3.484,5.710,5.343,6.769,3.665,5.059,5.399,4.666,6.351,2.760,4.695,6.951,3.633,4.637,6.901,4.931,4.570,5.372,4.419,3.068,8.426,6.005,4.354,4.211,4.980,4.940,4.834,6.667,6.432,7.837,5.200,5.157,6.516,8.091,5.955,6.505,6.677,8.107
TMIN,year,3.175,3.647,4.427,4.014,3.685,3.316,3.597,3.806,4.386,4.597,4.501,3.939,5.050,4.606,5.889,4.707,4.028,4.551,4.726,5.083,5.614,4.991,5.871,4.754,4.496,4.167,4.783,5.352,5.527,5.248,4.628,4.962,5.021,5.305,6.464,5.656,5.412,4.860,6.069,5.913,5.333,4.629,5.760,6.303,6.921
TMIN,MAMJJASO,6.712,7.885,7.922,7.878,6.750,7.307,7.395,7.355,7.730,7.882,7.618,7.819,8.314,8.176,8.945,7.920,7.444,7.464,8.292,9.158,8.915,8.775,8.896,8.558,7.924,8.010,8.205,8.465,8.576,8.819,8.161,8.410,8.964,8.493,9.007,8.988,8.738,8.672,9.521,9.155,8.398,7.574,8.939,9.616,10.549
TMIN,AMJJAS,8.326,9.163,9.717,9.884,8.227,9.142,9.516,9.639,9.521,9.599,8.963,9.384,10.323,9.971,10.758,9.662,9.423,9.345,10.366,10.925,10.452,9.788,10.642,10.941,9.495,10.024,10.096,10.255,10.454,10.950,10.262,10.576,10.745,10.386,10.320,10.948,10.674,10.460,11.721,10.908,10.175,9.714,10.979,11.027,12.078
TMIN,ONDJFM,-3.139,-2.527,-1.928,-0.307,-2.104,-2.050,-1.955,-2.970,0.306,-0.668,-0.359,-0.911,-1.027,-0.756,0.590,0.074,-1.416,-0.166,-0.085,-1.267,-1.139,2.253,-0.360,-0.629,-1.002,-1.052,-1.656,1.862,-0.324,-0.264,-0.586,-0.613,-1.456,-0.178,2.009,1.336,0.707,-0.734,-0.541,0.505,1.243,-0.006,-0.778,1.490,2.298
TMIN,NDJF,-4.413,-5.390,-4.358,-2.094,-3.791,-4.684,-3.533,-4.174,-0.925,-3.036,-1.929,-3.560,-2.554,-2.071,-1.764,-0.655,-3.077,-1.812,-0.684,-3.877,-3.448,0.475,-3.143,-2.428,-1.975,-3.080,-3.648,0.501,-1.673,-1.972,-2.148,-2.024,-3.502,-1.489,0.547,-0.113,-0.751,-2.903,-1.797,-1.324,-0.007,-1.126,-1.658,-0.177,0.157
TAVG,year,7.290,8.237,8.596,8.728,7.690,7.736,7.921,7.983,8.689,8.926,9.010,8.101,9.389,8.840,9.987,8.697,7.788,8.799,9.095,9.141,10.196,9.385,9.940,9.537,8.638,8.374,9.267,9.953,9.693,9.632,8.665,9.705,9.820,9.475,10.454,10.196,9.783,9.787,10.290,10.410,9.988,9.349,10.580,10.767,11.590
TAVG,MAMJJASO,11.238,12.684,12.515,13.029,11.323,12.174,12.219,11.991,12.487,12.560,12.632,12.341,13.181,12.885,13.566,12.375,11.733,12.348,12.999,13.519,14.028,13.643,13.421,13.971,12.518,12.669,13.219,13.639,13.208,13.806,12.719,13.836,14.320,13.320,13.669,13.909,13.523,14.234,14.390,14.115,13.550,12.979,14.392,14.482,15.590
TAVG,AMJJAS,13.053,14.205,14.651,15.164,13.104,14.410,14.598,14.611,14.574,14.135,14.065,14.221,15.553,15.023,15.544,14.279,14.012,14.408,15.230,15.462,15.961,14.993,15.219,16.662,14.404,14.791,15.341,15.846,15.234,16.196,15.126,16.331,16.221,15.643,15.105,16.215,15.839,16.059,16.935,15.881,15.660,15.284,16.480,15.986,17.480
TAVG,ONDJFM,0.362,1.468,1.842,3.381,1.523,1.315,1.365,0.864,3.517,3.213,3.988,2.580,2.543,2.781,3.846,3.378,1.678,3.164,3.639,2.308,2.731,5.406,3.583,3.046,2.521,2.592,1.683,5.732,3.254,3.114,2.730,2.856,2.932,2.936,5.309,4.735,4.376,3.261,3.029,4.524,5.192,3.735,3.379,5.127,6.487
TAVG,NDJF,-1.148,-1.508,-0.644,1.481,-0.487,-1.281,-0.522,-0.689,2.072,0.661,1.898,-0.289,0.886,1.273,1.226,2.474,-0.422,1.119,2.760,-0.430,0.253,3.462,0.526,0.804,1.345,0.273,-0.598,4.145,1.786,0.888,0.835,1.189,0.370,1.414,3.319,2.893,3.017,0.768,1.394,2.240,3.702,2.079,2.027,2.936,4.175
RH,year,79.956,77.233,79.336,76.006,79.494,77.914,78.065,78.410,77.245,77.493,76.406,78.125,75.577,75.354,76.694,77.234,77.922,75.083,74.634,76.497,74.298,73.799,75.208,70.366,76.348,74.900,74.283,74.330,77.212,76.170,78.755,75.699,74.035,77.162,78.615,74.755,76.913,74.427,78.396,76.077,74.666,75.105,73.367,77.474,78.143
RH,MAMJJASO,78.745,77.544,77.862,75.153,76.867,75.823,76.457,76.233,75.897,76.882,74.708,77.191,73.080,73.122,74.226,75.335,74.885,71.373,73.625,75.245,71.491,71.932,73.003,66.508,75.512,73.589,71.790,71.876,75.456,72.972,75.414,72.275,71.373,73.709,74.800,72.043,74.975,70.857,75.480,74.434,72.457,71.388,69.864,75.528,76.810
RH,AMJJAS,77.609,76.705,77.092,74.398,76.584,74.134,75.070,74.978,75.005,77.764,74.702,75.736,70.838,72.286,73.553,74.847,73.886,70.950,73.822,74.924,69.736,69.235,73.282,64.987,73.837,72.830,70.508,70.137,74.266,72.575,74.010,71.114,70.627,71.214,74.865,70.438,73.289,70.778,73.494,74.741,71.336,70.954,70.261,74.987,74.878
RH,ONDJFM,80.892,79.092,78.906,81.271,79.313,82.740,82.632,79.331,81.944,78.473,74.779,81.827,78.615,77.765,81.413,80.032,81.695,79.443,75.735,78.085,77.461,81.765,74.948,77.396,78.298,75.825,80.289,77.515,78.814,79.796,82.562,81.171,76.708,84.245,81.860,80.177,81.106,77.687,82.343,77.184,77.653,79.654,76.089,80.533,81.214
RH,NDJF,81.273,78.336,79.400,81.326,81.067,82.166,84.306,80.917,83.398,77.965,77.034,81.711,78.994,78.424,83.360,81.191,84.081,81.948,78.050,78.631,78.936,81.797,76.271,80.677,78.781,74.820,81.621,78.845,78.373,82.147,85.605,83.115,79.153,85.481,85.351,82.948,81.353,78.935,84.391,78.801,79.142,82.668,79.990,82.852,81.587
RHmin,year,60.202,56.675,59.645,55.158,60.760,57.700,58.079,59.035,57.381,56.686,56.362,58.394,56.385,56.478,57.609,58.307,60.337,56.249,55.276,57.561,54.791,54.958,56.950,50.828,57.371,55.909,55.013,54.509,57.876,56.866,60.276,54.992,53.997,58.645,60.080,55.051,56.950,53.947,58.588,56.221,54.433,54.925,53.237,58.006,59.717
RHmin,MAMJJASO,58.068,56.655,57.239,53.471,56.793,54.906,55.499,56.074,55.264,55.659,53.913,56.911,53.162,53.442,54.106,55.133,56.274,51.150,53.768,55.689,51.330,52.232,53.618,46.367,55.405,53.848,51.652,51.261,54.863,52.347,55.975,50.484,50.573,54.050,54.635,52.557,54.440,49.536,53.989,53.543,51.374,49.991,48.893,55.248,57.843
RHmin,AMJJAS,56.805,55.587,55.677,53.157,56.127,52.704,54.009,54.385,54.155,57.331,54.045,55.276,50.567,52.117,53.639,54.769,54.956,50.670,53.913,55.264,49.160,49.627,53.856,44.782,53.206,53.290,50.381,49.168,53.991,51.597,54.469,49.036,50.166,51.187,54.677,50.777,52.119,50.237,51.584,54.324,50.129,49.837,49.719,54.405,55.426
RHmin,ONDJFM,62.246,59.494,59.663,62.655,60.607,64.677,64.500,59.419,64.541,58.009,53.701,62.863,59.934,59.725,64.148,61.983,64.682,62.402,57.715,59.919,58.074,65.294,55.826,59.578,60.245,57.699,62.749,58.564,60.288,62.409,64.908,63.264,56.040,66.573,64.849,62.634,61.397,58.241,63.176,57.884,58.132,60.808,56.243,61.873,63.272
RHmin,NDJF,63.307,59.328,59.980,63.405,63.439,64.283,67.187,62.112,66.417,57.951,56.988,63.512,60.963,60.646,67.027,63.858,68.837,65.943,60.875,60.914,59.835,66.150,58.022,63.771,61.278,57.684,64.720,60.607,60.698,66.344,69.197,65.825,59.466,68.886,69.455,66.803,60.836,60.061,66.617,60.865,60.626,65.433,60.687,66.094,64.000
PREC,year,1489.495,1272.494,1426.546,1080.827,1457.513,1443.350,1304.136,1501.601,1243.173,1316.137,1440.754,1397.984,1402.235,1258.747,1324.547,1484.480,1496.361,1220.855,1410.977,1414.156,1380.102,1261.496,1337.285,1042.186,1495.367,1368.613,1134.104,1233.897,1528.153,1501.494,1687.272,1042.432,1363.682,1532.141,1884.227,1139.585,1464.650,1496.087,1282.278,1519.033,1407.157,1281.597,1150.085,1723.126,1314.519
PREC,MAMJJASO,1075.220,948.242,1025.539,807.327,1020.145,921.092,978.289,1021.718,936.290,1058.578,1050.474,978.226,1047.355,960.277,1019.174,985.049,1054.656,720.232,1191.293,1015.557,877.992,951.292,977.760,677.679,1136.268,1037.981,869.964,939.455,1061.561,938.412,1087.578,858.290,1018.973,936.551,1079.173,961.681,901.904,907.520,931.738,908.700,1079.200,814.967,788.582,1229.571,1056.197
PREC,AMJJAS,711.952,743.485,698.272,564.357,797.738,727.862,761.019,748.789,723.779,942.067,726.288,766.442,520.046,615.496,813.005,827.440,866.654,645.856,903.383,829.848,581.420,710.658,793.622,493.919,773.868,914.825,680.931,699.170,783.297,691.373,915.194,596.100,762.972,654.472,931.415,675.817,679.853,821.479,666.760,787.642,778.283,700.457,706.863,938.512,764.028
PREC,ONDJFM,199.850,738.018,515.044,804.992,643.493,643.994,669.781,573.034,775.848,349.515,374.821,727.743,653.384,727.009,756.180,718.448,461.517,596.213,504.634,661.285,493.253,1055.726,286.348,543.733,707.173,550.305,581.615,520.950,475.940,862.631,709.885,659.503,359.240,991.484,932.851,648.643,668.868,572.328,822.756,476.239,675.760,723.407,447.669,616.392,779.594
PREC,NDJF,115.037,384.344,295.010,452.305,437.611,341.661,524.188,364.375,505.197,140.936,275.564,415.045,361.753,304.248,421.185,397.927,431.944,395.461,421.959,329.014,292.104,665.807,217.680,372.372,433.055,236.163,383.128,339.457,212.419,567.607,559.316,459.339,177.413,543.825,807.923,468.204,384.665,399.072,627.413,290.852,517.355,486.663,325.192,484.310,454.831
