Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
WIND,MAMJJASO,2.761,2.700,2.610,2.733,2.609,2.714,2.751,2.770,2.721,2.695,2.826,2.649,2.774,2.658,2.756,2.696,2.567,2.655,2.808,2.527,2.584,2.485,2.620,2.620,2.652,2.486,2.559,2.738,2.744,2.578,2.566,2.624,2.592,2.481,2.588,2.772,2.492,2.716,2.579,2.738,2.760,2.801,2.468,2.615,2.376
WIND,AMJJAS,2.581,2.515,2.522,2.531,2.502,2.663,2.622,2.685,2.613,2.532,2.529,2.599,2.656,2.574,2.554,2.554,2.573,2.572,2.659,2.396,2.328,2.433,2.439,2.575,2.558,2.425,2.485,2.737,2.553,2.493,2.450,2.529,2.514,2.386,2.500,2.754,2.339,2.587,2.506,2.559,2.680,2.667,2.459,2.389,2.316
WIND,ONDJFM,2.631,3.282,2.904,3.194,3.174,2.743,2.994,2.927,3.123,3.356,3.287,2.977,3.043,3.152,3.175,3.298,2.603,2.944,2.968,2.974,3.288,2.861,3.076,2.745,2.831,2.912,2.674,3.218,3.243,2.811,2.790,2.780,2.931,2.702,2.993,3.033,2.847,2.999,2.941,2.972,3.240,2.958,3.233,2.908,3.015
WIND,NDJF,2.247,3.259,2.757,3.343,3.244,2.553,3.009,2.944,3.129,3.431,3.115,2.945,3.037,3.288,3.090,3.312,2.629,3.036,3.049,2.871,3.269,2.849,3.132,2.675,2.787,2.970,2.689,3.371,3.353,2.752,2.693,2.713,2.954,2.659,3.117,3.037,3.055,2.959,2.861,2.821,3.392,2.933,3.448,2.893,3.009
VPD,year,0.187,0.235,0.263,0.281,0.232,0.221,0.241,0.204,0.241,0.260,0.252,0.243,0.304,0.267,0.300,0.266,0.272,0.271,0.240,0.307,0.276,0.243,0.349,0.277,0.236,0.264,0.304,0.272,0.272,0.249,0.246,0.276,0.255,0.270,0.305,0.305,0.262,0.248,0.354,0.336,0.296,0.304,0.288,0.324,0.347
VPD,MAMJJASO,0.252,0.319,0.355,0.377,0.309,0.300,0.327,0.275,0.324,0.344,0.331,0.324,0.416,0.355,0.411,0.360,0.375,0.366,0.322,0.424,0.373,0.324,0.482,0.380,0.322,0.357,0.420,0.373,0.367,0.342,0.342,0.376,0.351,0.368,0.419,0.413,0.360,0.337,0.496,0.459,0.397,0.420,0.390,0.446,0.475
VPD,AMJJAS,0.300,0.378,0.422,0.455,0.365,0.362,0.389,0.316,0.390,0.410,0.377,0.382,0.512,0.427,0.502,0.429,0.452,0.445,0.380,0.511,0.431,0.386,0.594,0.458,0.389,0.431,0.521,0.440,0.447,0.425,0.413,0.448,0.426,0.444,0.493,0.481,0.439,0.406,0.608,0.556,0.469,0.498,0.450,0.544,0.569
VPD,ONDJFM,0.065,0.086,0.091,0.103,0.108,0.082,0.088,0.086,0.096,0.117,0.122,0.098,0.109,0.093,0.097,0.106,0.093,0.105,0.094,0.094,0.103,0.120,0.110,0.094,0.081,0.086,0.086,0.114,0.092,0.082,0.071,0.091,0.099,0.082,0.117,0.122,0.109,0.083,0.089,0.111,0.129,0.099,0.141,0.100,0.113
VPD,NDJF,0.045,0.065,0.059,0.087,0.086,0.058,0.062,0.064,0.072,0.090,0.088,0.073,0.081,0.081,0.073,0.083,0.060,0.079,0.076,0.058,0.079,0.079,0.082,0.064,0.066,0.071,0.060,0.076,0.076,0.062,0.053,0.058,0.070,0.062,0.079,0.075,0.082,0.060,0.068,0.074,0.095,0.072,0.084,0.068,0.074
FWI_FD,year,0.632,0.832,1.407,1.570,1.054,0.796,1.244,0.706,1.007,1.193,1.194,0.994,2.534,1.514,2.160,1.165,1.873,1.460,0.833,1.905,1.814,0.907,2.786,1.501,0.881,1.403,2.060,1.177,1.298,1.421,1.570,2.968,1.741,1.462,1.665,1.736,1.135,0.884,2.515,2.513,1.775,1.669,1.468,2.210,1.761
FWI_FD,MAMJJASO,0.915,1.218,2.022,2.293,1.483,1.151,1.811,0.999,1.452,1.712,1.731,1.432,3.739,2.180,3.186,1.688,2.752,2.123,1.202,2.794,2.670,1.305,4.103,2.183,1.284,2.029,3.011,1.718,1.884,2.082,2.279,4.112,2.497,2.132,2.393,2.507,1.673,1.279,3.684,3.669,2.572,2.434,2.142,3.262,2.573
FWI_FD,AMJJAS,1.178,1.518,2.470,2.995,1.862,1.449,2.298,1.113,1.785,2.223,2.150,1.722,4.902,2.800,4.163,2.114,3.482,2.741,1.465,3.649,2.716,1.646,5.417,2.736,1.665,2.413,3.933,2.128,2.448,2.757,2.792,4.881,3.098,2.701,2.939,2.817,2.153,1.643,4.720,4.764,3.130,2.918,2.489,4.295,3.214
FWI_FD,ONDJFM,0.123,0.081,0.183,0.280,0.190,0.207,0.173,0.156,0.299,0.274,0.196,0.172,0.268,0.145,0.178,0.164,0.242,0.320,0.096,0.213,0.141,0.920,0.171,0.272,0.099,0.109,0.400,0.254,0.133,0.123,0.117,0.415,1.093,0.280,0.293,0.437,0.492,0.109,0.154,0.296,0.344,0.341,0.622,0.180,0.163
FWI_FD,NDJF,0.062,0.063,0.061,0.132,0.122,0.158,0.083,0.070,0.155,0.135,0.096,0.088,0.095,0.091,0.127,0.078,0.113,0.107,0.079,0.065,0.099,0.096,0.081,0.112,0.089,0.078,0.143,0.082,0.102,0.084,0.094,0.134,0.687,0.124,0.143,0.143,0.149,0.064,0.075,0.134,0.169,0.148,0.096,0.073,0.053
FWI_3+,year,1.088,3.629,10.011,16.461,4.538,2.034,4.689,0.073,4.469,7.115,8.218,0.321,47.145,23.013,33.577,3.611,17.134,14.479,1.443,19.413,18.237,3.242,48.333,8.105,3.057,4.643,33.576,2.428,11.592,13.608,13.367,35.455,11.597,10.809,14.747,16.149,7.634,1.600,34.431,32.131,9.923,19.868,7.685,28.336,11.121
FWI_3+,MAMJJASO,1.088,3.629,10.011,16.461,4.538,2.034,4.689,0.073,4.469,7.115,8.218,0.321,47.145,23.012,33.577,3.611,17.125,14.477,1.443,19.413,18.237,3.242,48.333,8.105,3.057,4.643,33.576,2.428,11.592,13.607,13.361,35.429,11.576,10.809,14.747,16.149,7.634,1.600,34.431,32.131,9.923,19.868,7.685,28.336,11.121
FWI_3+,AMJJAS,1.088,3.629,10.001,16.461,4.538,2.034,4.689,0.073,4.469,7.115,8.218,0.321,47.145,23.012,33.577,3.611,17.125,14.477,1.443,19.413,15.107,3.242,48.333,8.104,3.057,4.643,33.576,2.428,11.592,13.607,13.061,34.931,11.516,10.809,14.747,16.149,7.634,1.600,34.431,32.131,9.790,19.767,7.678,28.336,11.121
FWI_3+,ONDJFM,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.010,0.002,0.000,0.000,3.130,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.534,0.071,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.133,0.108,0.000,0.000
FWI_3+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.010,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.030,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_4+,year,0.000,0.000,0.002,0.433,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,1.134,0.166,2.941,0.000,1.459,0.139,0.017,0.033,0.238,0.002,0.293,0.002,0.002,0.000,0.805,0.000,0.475,0.065,0.044,1.625,0.001,0.000,0.011,0.010,0.000,0.001,1.731,1.650,0.000,0.058,0.008,1.697,0.231
FWI_4+,MAMJJASO,0.000,0.000,0.002,0.433,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,1.134,0.166,2.941,0.000,1.458,0.139,0.017,0.033,0.238,0.002,0.293,0.002,0.002,0.000,0.805,0.000,0.475,0.065,0.044,1.625,0.001,0.000,0.011,0.010,0.000,0.001,1.731,1.650,0.000,0.058,0.008,1.697,0.231
FWI_4+,AMJJAS,0.000,0.000,0.002,0.433,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,1.134,0.166,2.941,0.000,1.458,0.139,0.017,0.033,0.238,0.002,0.293,0.002,0.002,0.000,0.805,0.000,0.475,0.065,0.044,1.625,0.001,0.000,0.011,0.010,0.000,0.001,1.731,1.650,0.000,0.058,0.008,1.697,0.231
FWI_4+,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_4+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,year,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.010,0.007,0.002,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,MAMJJASO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.010,0.007,0.002,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,AMJJAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.010,0.007,0.002,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,year,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,MAMJJASO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,AMJJAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
