Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
TMAX,year,20.240,21.212,20.268,20.358,19.722,20.612,19.958,20.836,20.152,21.350,21.057,20.695,20.567,19.461,20.637,21.754,20.312,21.425,21.229,20.620,20.740,20.728,20.739,21.162,21.108,21.551,21.570,21.040,20.702,21.777,21.255,22.184,21.371,21.086,21.087,22.082,21.908,23.239,21.353,21.967,22.233,21.553,22.612,22.650,22.290
TMAX,MAMJJASO,23.329,23.659,23.299,23.149,22.666,23.846,23.022,23.991,22.979,24.488,24.427,24.114,23.599,22.075,23.500,24.956,23.555,24.616,24.062,23.633,23.786,23.951,23.510,24.735,24.345,25.357,25.175,24.014,23.539,25.408,25.034,25.899,24.764,24.483,24.457,25.373,25.205,26.956,24.514,25.080,25.358,24.745,25.590,26.248,25.010
TMAX,AMJJAS,24.997,25.094,24.904,23.915,24.281,25.239,24.415,26.023,24.047,25.669,26.144,26.360,25.390,23.745,24.532,26.120,25.027,25.096,25.101,25.314,25.012,25.634,24.821,26.667,26.358,27.155,27.190,25.402,25.030,26.386,27.278,27.421,26.085,26.548,25.707,27.231,27.061,28.360,26.478,26.377,27.284,25.959,27.399,27.842,26.903
TMAX,ONDJFM,14.410,16.013,17.244,15.464,15.949,15.359,15.800,16.218,15.570,16.755,16.997,14.831,15.820,15.659,15.347,16.969,16.378,17.505,17.345,16.474,16.389,15.879,16.272,16.048,15.664,15.883,15.435,16.409,17.201,16.273,16.095,15.798,17.662,15.330,16.079,16.527,16.846,17.222,17.274,17.589,17.340,16.590,17.576,17.652,17.668
TMAX,NDJF,13.807,14.389,16.038,13.535,14.556,13.825,13.647,14.240,14.330,14.999,14.866,13.266,14.222,14.711,13.699,15.457,14.341,14.758,15.138,14.976,14.669,14.343,14.469,14.159,14.481,14.072,13.529,14.774,15.847,13.835,13.982,14.196,14.827,13.963,14.172,14.064,15.973,15.345,15.360,15.652,15.766,14.868,16.308,15.640,16.132
TMIN,year,9.081,9.700,9.438,9.571,8.974,9.257,8.895,10.169,9.469,10.500,10.034,9.438,9.210,8.940,9.572,10.542,9.801,10.799,9.885,9.313,9.438,9.737,9.875,10.098,9.418,9.177,10.202,9.099,9.195,9.801,9.898,10.874,10.071,9.729,10.562,10.279,10.244,10.196,10.170,10.126,10.755,9.768,10.689,10.487,10.538
TMIN,MAMJJASO,11.239,11.819,11.242,11.472,10.761,11.157,10.918,12.213,11.253,12.273,12.234,11.750,11.290,10.888,11.449,12.182,11.672,12.647,11.935,11.840,11.392,12.048,11.542,12.398,11.624,12.107,12.788,11.279,11.209,11.869,12.082,13.154,12.629,12.007,12.548,12.450,12.105,12.534,12.308,11.980,12.581,11.623,12.566,12.766,12.099
TMIN,AMJJAS,12.165,12.644,12.467,12.290,11.991,12.301,11.732,13.404,12.212,13.097,13.201,12.918,12.496,11.987,11.920,13.097,12.745,13.294,13.019,12.849,12.510,12.464,12.109,13.423,12.796,13.138,13.640,12.374,12.385,12.523,13.357,14.271,13.691,12.719,13.318,13.411,13.259,13.423,13.495,12.943,13.828,12.462,13.226,13.611,12.728
TMIN,ONDJFM,5.426,5.583,7.241,5.901,6.481,6.368,6.175,6.317,7.024,6.601,8.386,6.129,5.505,6.229,6.272,7.389,8.018,7.322,8.472,5.339,5.931,7.626,6.369,7.391,6.699,4.851,5.874,7.235,6.263,5.503,7.165,6.840,6.508,7.171,7.134,6.864,7.813,7.038,6.627,6.933,8.116,7.255,6.783,7.960,8.356
TMIN,NDJF,5.008,3.657,6.669,4.635,5.884,5.871,5.201,4.743,6.574,5.268,7.539,4.463,4.352,5.459,5.150,6.390,7.178,6.251,7.502,3.918,4.398,6.696,4.582,5.930,5.999,2.892,3.956,6.067,5.276,4.041,5.924,5.864,4.767,5.990,5.835,5.140,7.226,5.651,5.187,5.846,7.389,6.629,5.392,6.642,7.320
