Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
TMAX,year,5.774,5.516,6.667,6.824,6.584,4.457,5.881,4.943,6.588,7.971,7.898,6.935,7.317,6.445,6.744,6.596,6.182,7.420,6.151,7.097,7.843,6.708,7.635,7.756,7.300,7.837,8.236,7.790,7.707,7.069,5.453,8.240,6.391,7.808,8.302,8.103,7.709,7.173,8.161,7.683,8.848,7.284,8.255,7.479,8.400
TMAX,MAMJJASO,11.205,10.668,11.192,11.200,11.101,10.533,10.975,9.778,11.256,11.912,12.011,11.063,11.018,10.586,11.591,11.292,11.161,11.907,10.306,11.801,11.809,11.231,12.905,12.373,11.886,12.085,12.443,12.530,11.623,11.935,11.582,12.926,11.145,12.215,13.121,11.983,12.533,11.208,13.323,12.234,12.371,12.487,12.932,12.253,13.217
TMAX,AMJJAS,14.645,13.846,13.753,13.962,13.968,12.901,13.283,12.202,14.485,14.441,14.239,13.604,14.077,13.145,14.560,13.562,13.653,14.859,12.825,14.641,14.095,14.046,16.502,15.136,14.586,14.716,16.000,14.670,14.391,15.207,14.465,15.716,13.297,15.356,15.714,14.093,15.279,13.573,16.950,15.341,14.894,14.947,15.073,15.748,15.914
TMAX,ONDJFM,-5.307,-2.337,-2.408,0.253,-1.320,-2.809,-2.524,-2.627,-0.664,1.053,1.099,0.032,1.759,-0.051,-2.279,0.459,-1.432,0.014,-0.380,-1.430,0.797,0.236,0.618,-1.611,-0.050,0.422,-0.080,1.475,1.348,-0.331,-2.334,-2.402,1.545,-1.465,1.447,1.255,0.972,0.999,-1.177,0.665,1.416,0.944,1.021,0.757,-1.405
TMAX,NDJF,-7.036,-3.934,-5.344,-1.138,-3.232,-5.621,-6.362,-5.034,-2.472,-0.602,-0.866,-2.088,0.462,-0.905,-4.652,-0.937,-4.412,-2.307,-1.760,-3.645,-0.906,-1.358,-1.593,-4.021,-1.841,-0.901,-1.618,-0.693,0.038,-2.342,-4.618,-5.642,-0.823,-3.119,-0.791,-0.877,-1.206,-0.594,-2.839,-1.300,0.268,-1.191,-1.636,-0.909,-3.820
TMIN,year,-3.244,-3.309,-1.783,-1.518,-1.318,-4.038,-2.494,-3.168,-1.617,-0.285,-0.024,-0.942,-0.760,-1.640,-1.970,-1.569,-2.354,-1.091,-1.392,-1.067,0.054,-1.418,-1.025,-1.092,-1.109,-0.754,-0.436,-0.578,-0.515,-1.077,-3.068,-0.007,-1.435,-1.096,0.346,0.077,-0.627,-0.801,-0.970,-0.819,0.770,-1.094,-0.355,-1.242,-0.116
TMIN,MAMJJASO,1.929,1.405,2.317,2.703,2.390,1.950,2.199,1.400,2.316,2.861,3.160,2.624,2.166,1.657,2.085,2.615,2.043,2.452,2.155,2.919,3.112,2.437,3.226,3.006,2.934,2.422,2.691,3.370,2.422,2.766,2.476,3.947,2.650,2.312,3.796,3.076,3.507,2.681,2.764,2.744,3.144,3.406,3.335,2.512,3.993
TMIN,AMJJAS,4.999,4.135,3.958,4.928,4.847,3.820,3.840,3.579,4.942,4.626,4.927,4.476,4.569,3.773,4.444,4.184,3.986,4.694,4.451,4.935,4.863,4.977,6.111,5.259,5.060,4.972,5.765,5.103,4.515,5.317,4.997,6.417,4.335,5.317,5.438,4.858,5.422,4.487,5.782,5.099,4.845,5.164,5.163,5.527,5.943
TMIN,ONDJFM,-14.785,-10.571,-9.767,-6.986,-8.910,-9.633,-10.361,-10.364,-6.685,-6.201,-5.563,-6.674,-4.781,-7.147,-9.378,-6.046,-9.083,-7.288,-7.018,-7.864,-6.385,-6.001,-6.502,-8.945,-7.502,-7.078,-7.516,-5.441,-5.147,-7.120,-9.225,-10.096,-5.283,-8.649,-4.814,-5.008,-6.101,-5.912,-8.120,-6.445,-5.076,-5.231,-6.500,-6.343,-8.190
TMIN,NDJF,-16.151,-12.147,-13.317,-8.682,-10.608,-12.909,-14.448,-12.581,-8.333,-7.941,-7.137,-8.757,-6.169,-7.574,-11.469,-7.460,-11.826,-9.752,-7.844,-10.132,-7.822,-6.969,-8.431,-11.543,-8.921,-7.899,-8.134,-7.375,-5.930,-9.091,-10.910,-13.188,-7.271,-9.442,-6.425,-6.813,-8.111,-7.402,-9.495,-7.842,-5.898,-7.101,-8.751,-7.302,-10.582
