Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
RHmin,ONDJFM,57.610,51.781,54.481,55.672,56.695,57.111,55.335,56.316,58.801,52.649,56.767,58.572,53.415,55.035,56.655,54.972,57.948,54.556,56.375,51.230,53.148,58.277,53.882,57.813,58.370,51.653,55.748,55.614,51.017,55.843,57.366,56.235,48.514,59.237,55.256,54.778,55.637,54.392,52.300,50.646,55.942,55.785,52.476,52.378,54.965
RHmin,NDJF,59.229,52.618,57.875,58.353,60.521,61.216,59.947,58.121,62.530,54.801,62.141,58.940,54.840,55.933,58.833,57.145,62.463,61.208,61.202,52.600,54.643,60.686,54.749,61.026,59.509,53.550,57.468,58.541,52.758,59.644,61.395,58.538,53.414,60.506,58.314,58.171,56.991,57.335,54.109,53.617,58.558,60.200,52.154,56.345,56.636
PREC,year,562.611,573.888,608.366,554.595,693.830,562.816,568.114,705.835,633.506,705.849,513.858,538.264,582.850,583.963,534.629,555.941,806.785,753.941,497.014,582.103,672.971,609.871,696.286,706.942,545.653,448.161,637.426,548.757,738.204,692.523,872.816,592.018,572.816,796.468,763.382,541.561,727.983,511.723,860.246,677.341,696.738,644.920,602.489,631.337,771.817
PREC,MAMJJASO,352.052,342.224,317.542,289.242,390.166,226.409,318.469,388.943,413.259,339.390,338.477,334.575,449.558,458.287,293.461,212.804,327.148,349.852,337.779,423.100,388.254,372.478,406.955,386.651,366.884,288.974,390.376,375.430,503.734,296.787,434.612,333.040,375.282,483.910,359.034,335.218,371.819,262.303,566.677,333.295,446.455,333.862,359.094,405.477,538.302
PREC,AMJJAS,229.006,247.995,205.518,239.993,244.084,172.766,211.355,220.022,324.353,260.775,208.226,180.419,299.298,291.390,204.208,169.299,242.268,295.480,282.239,250.635,276.713,165.620,269.933,198.291,199.476,151.000,196.101,274.092,355.201,194.473,258.361,200.050,248.108,240.553,239.240,194.173,248.802,171.708,286.254,237.649,267.492,250.223,188.881,253.185,234.068
PREC,ONDJFM,167.440,284.279,359.643,326.405,421.970,477.891,376.619,337.741,475.760,256.187,419.238,412.326,246.431,265.955,358.133,320.183,521.964,425.970,442.292,230.484,270.982,634.945,278.663,501.206,470.980,256.114,388.904,431.765,253.504,431.813,614.948,502.171,258.696,612.147,478.139,442.551,429.597,399.706,478.505,354.174,505.067,441.010,353.411,388.499,560.034
PREC,NDJF,104.740,165.666,287.171,227.218,310.831,376.236,329.194,239.472,312.906,147.594,360.168,215.294,141.067,121.317,217.217,214.072,455.259,386.361,365.952,144.686,121.955,428.783,139.476,373.579,263.511,122.046,208.607,258.206,160.229,284.539,481.481,325.261,178.995,338.335,347.181,321.521,280.827,280.185,274.718,223.461,343.336,338.086,176.097,302.797,294.328
SRAD,year,5681.735,5683.347,5588.735,5570.044,5473.480,5696.335,5710.696,5583.717,5617.598,5685.441,5776.559,5670.329,5529.924,5473.972,5706.435,5789.645,5650.777,5550.378,5657.713,5640.253,5650.052,5652.302,5480.333,5600.785,5653.091,5846.320,5684.382,5707.100,5619.833,5807.374,5593.468,5785.986,5881.901,5588.907,5610.470,5707.565,5679.341,5984.943,5568.284,5948.640,5445.994,5703.072,5076.135,4793.642,5822.934
SRAD,MAMJJASO,4718.316,4677.558,4690.738,4652.421,4570.746,4827.103,4779.701,4695.257,4651.369,4805.392,4797.214,4756.994,4564.651,4520.034,4755.739,4875.343,4772.347,4678.297,4686.298,4656.957,4688.662,4709.737,4569.415,4710.430,4695.446,4840.995,4749.723,4736.010,4667.683,4887.577,4744.696,4822.641,4857.168,4642.051,4755.638,4721.682,4774.694,4978.772,4640.102,4945.820,4469.787,4765.706,4028.707,3806.125,4838.936
SRAD,AMJJAS,3933.076,3898.735,3867.395,3800.607,3782.640,3952.078,3957.472,3945.151,3780.948,3946.135,3995.719,4032.618,3830.472,3756.772,3918.041,3963.674,3919.975,3729.054,3800.703,3872.110,3847.592,3961.368,3791.763,3947.447,3931.292,4024.901,3969.643,3877.835,3839.220,3984.550,3941.106,3980.034,3942.643,3888.606,3902.976,3932.413,3957.291,4076.112,3862.484,4018.661,3676.949,3866.321,3297.853,2924.743,4091.828
SRAD,ONDJFM,918.728,1783.380,1789.940,1734.008,1715.807,1695.343,1733.142,1778.660,1707.651,1834.062,1740.563,1642.460,1745.067,1722.479,1737.799,1805.503,1741.639,1853.587,1761.512,1852.917,1829.724,1621.849,1757.815,1660.530,1648.324,1831.081,1734.968,1707.475,1894.345,1793.279,1652.213,1743.215,2023.600,1661.536,1726.578,1771.165,1735.936,1792.928,1821.318,1938.686,1777.129,1689.669,1924.289,1843.504,1756.246
SRAD,NDJF,492.573,1021.479,937.783,927.707,913.789,859.549,858.371,957.564,907.229,999.640,882.887,928.790,968.256,970.556,921.770,964.420,878.619,891.019,879.690,1002.005,1026.195,866.509,974.293,871.017,913.455,1019.048,945.796,897.778,1028.723,934.619,840.451,940.606,1055.041,904.553,891.612,931.693,943.407,951.701,990.568,1024.574,959.820,878.681,1097.799,985.588,950.109
WIND,year,2.346,2.422,2.391,2.413,2.505,2.412,2.461,2.507,2.492,2.374,2.314,2.343,2.340,2.296,2.352,2.420,2.314,2.138,2.229,2.247,2.222,2.303,2.350,2.340,2.272,2.278,2.229,2.206,2.198,2.410,2.449,2.276,2.415,2.480,2.462,2.307,2.364,2.329,2.323,2.458,2.282,2.326,2.319,2.358,2.348
WIND,MAMJJASO,2.391,2.366,2.409,2.539,2.531,2.409,2.438,2.605,2.469,2.405,2.401,2.438,2.469,2.480,2.393,2.394,2.276,2.188,2.352,2.288,2.282,2.352,2.389,2.344,2.360,2.355,2.377,2.310,2.306,2.395,2.430,2.351,2.537,2.478,2.428,2.388,2.411,2.362,2.419,2.467,2.372,2.291,2.437,2.425,2.463
WIND,AMJJAS,2.343,2.349,2.360,2.588,2.535,2.438,2.508,2.602,2.404,2.413,2.365,2.453,2.427,2.476,2.526,2.408,2.311,2.240,2.426,2.284,2.347,2.316,2.389,2.360,2.368,2.403,2.337,2.320,2.261,2.465,2.404,2.378,2.664,2.449,2.467,2.440,2.481,2.434,2.284,2.536,2.329,2.350,2.469,2.401,2.425
WIND,ONDJFM,2.427,2.399,2.437,2.387,2.431,2.450,2.432,2.309,2.636,2.185,2.359,2.313,2.204,2.099,2.319,2.365,2.298,2.004,2.186,2.108,1.992,2.460,2.141,2.360,2.238,2.167,2.148,2.169,2.039,2.156,2.569,2.302,2.118,2.462,2.541,2.276,2.302,2.084,2.375,2.157,2.338,2.351,2.153,2.272,2.383
WIND,NDJF,2.231,2.369,2.414,2.290,2.455,2.394,2.566,2.297,2.537,2.100,2.371,2.166,2.073,1.970,2.300,2.312,2.413,2.028,2.165,2.046,1.935,2.460,2.067,2.423,2.182,2.068,2.011,2.000,1.885,2.165,2.657,2.251,2.096,2.426,2.623,2.328,2.268,2.076,2.229,2.074,2.336,2.353,2.115,2.226,2.258
VPD,year,0.630,0.690,0.632,0.651,0.608,0.696,0.655,0.659,0.616,0.690,0.690,0.690,0.661,0.609,0.729,0.732,0.637,0.655,0.697,0.691,0.710,0.712,0.667,0.742,0.694,0.778,0.764,0.692,0.664,0.810,0.708,0.768,0.825,0.713,0.715,0.822,0.774,0.891,0.691,0.821,0.762,0.748,0.902,0.873,0.789
VPD,MAMJJASO,0.820,0.867,0.835,0.851,0.798,0.918,0.860,0.879,0.801,0.900,0.907,0.911,0.856,0.792,0.959,0.953,0.840,0.860,0.898,0.899,0.924,0.935,0.860,0.994,0.910,1.029,1.015,0.882,0.862,1.077,0.949,1.013,1.091,0.928,0.950,1.065,1.032,1.172,0.901,1.065,0.994,0.981,1.174,1.145,1.025
VPD,AMJJAS,0.950,0.984,0.972,0.946,0.931,1.036,1.016,1.045,0.897,1.016,1.053,1.101,1.006,0.931,1.126,1.073,0.967,0.929,1.014,1.056,1.058,1.091,0.999,1.188,1.056,1.204,1.186,1.014,0.997,1.225,1.114,1.146,1.260,1.098,1.075,1.257,1.211,1.319,1.057,1.208,1.167,1.118,1.380,1.291,1.228
VPD,ONDJFM,0.260,0.355,0.368,0.304,0.319,0.292,0.350,0.299,0.290,0.354,0.361,0.273,0.322,0.313,0.297,0.334,0.340,0.383,0.359,0.357,0.348,0.324,0.349,0.314,0.283,0.363,0.326,0.356,0.379,0.328,0.344,0.324,0.463,0.293,0.356,0.376,0.348,0.372,0.418,0.421,0.372,0.355,0.389,0.448,0.419
VPD,NDJF,0.228,0.282,0.294,0.229,0.231,0.216,0.235,0.235,0.221,0.267,0.257,0.220,0.266,0.268,0.232,0.271,0.243,0.251,0.245,0.292,0.277,0.249,0.276,0.239,0.242,0.267,0.243,0.269,0.318,0.229,0.245,0.256,0.302,0.236,0.267,0.259,0.308,0.269,0.309,0.326,0.288,0.261,0.344,0.305,0.319
FWI_FD,year,7.195,9.071,7.504,8.613,7.216,9.479,8.127,7.604,6.916,7.673,7.933,8.358,7.474,7.177,9.590,9.857,6.994,6.771,8.208,7.768,8.732,8.586,7.352,8.471,8.047,10.347,8.648,8.086,7.230,10.599,7.422,9.433,11.446,8.644,8.496,10.111,9.755,11.759,7.434,10.756,8.764,8.601,11.387,11.171,9.100
FWI_FD,MAMJJASO,10.027,10.702,10.743,12.058,10.237,13.562,11.476,11.019,9.685,10.611,11.269,11.887,10.253,9.924,13.571,13.593,9.970,9.723,11.060,10.760,12.256,12.036,10.187,12.311,11.099,14.290,12.414,10.605,10.144,14.751,10.712,13.440,15.901,11.594,12.208,13.718,13.783,15.823,10.466,14.820,12.246,12.054,15.393,15.228,12.593
FWI_FD,AMJJAS,11.958,12.487,12.821,13.171,12.434,14.861,14.639,13.961,10.868,12.104,13.693,15.268,12.245,12.415,16.808,15.387,12.020,10.501,12.904,13.483,14.231,15.286,12.804,15.701,12.990,17.508,15.355,12.729,12.279,17.561,13.245,15.034,19.078,14.441,14.751,17.041,16.699,18.092,12.653,16.891,14.689,14.097,18.836,17.678,15.968
FWI_FD,ONDJFM,1.040,3.795,4.784,2.785,3.101,1.894,4.071,1.731,1.637,3.047,3.241,1.210,2.685,2.340,1.987,2.773,2.896,3.558,2.433,3.151,2.915,1.877,2.326,1.524,1.305,4.022,2.021,2.433,3.541,2.070,2.715,1.934,6.008,1.501,3.225,2.473,2.876,2.867,5.054,4.198,3.104,2.691,3.618,4.293,3.657
FWI_FD,NDJF,0.844,3.035,4.191,1.597,1.186,0.667,1.197,1.198,0.769,1.888,1.396,0.734,1.827,1.964,1.205,1.779,1.389,1.290,0.705,2.846,1.916,0.782,2.076,1.005,1.086,2.702,1.010,1.256,3.063,0.942,1.839,1.216,2.655,1.065,2.354,1.286,2.834,1.475,3.511,2.236,1.755,1.051,3.260,2.291,2.672
FWI_3+,year,58.756,68.409,62.394,75.567,65.232,94.098,75.178,68.019,60.113,60.224,70.365,78.440,57.154,60.622,85.718,84.898,58.610,43.442,67.725,63.718,79.006,79.423,61.729,79.360,71.689,96.594,77.470,61.339,58.847,87.725,60.497,88.409,96.905,69.329,73.676,83.212,89.547,101.956,63.571,90.558,74.301,65.982,96.408,94.123,77.056
FWI_3+,MAMJJASO,58.648,64.663,62.315,75.511,65.147,93.620,75.165,68.017,60.097,60.009,70.316,78.429,57.114,60.615,85.646,83.384,58.386,43.433,67.499,63.631,78.951,79.353,61.446,79.347,71.456,96.467,77.460,60.611,58.835,86.678,60.384,88.314,96.283,67.508,73.507,82.856,88.817,98.635,63.154,89.996,73.926,65.725,94.736,91.813,76.037
FWI_3+,AMJJAS,55.584,63.175,60.606,65.673,63.496,76.351,75.022,67.914,54.496,55.006,69.189,78.211,55.634,60.056,84.982,77.176,57.616,41.509,66.854,63.250,74.505,78.992,61.258,79.194,63.745,91.848,75.608,60.194,57.668,82.457,59.175,71.902,92.546,65.798,72.097,81.500,82.052,85.924,57.728,80.937,69.364,63.460,88.791,82.497,74.078
FWI_3+,ONDJFM,0.011,3.552,4.997,1.864,9.741,1.680,17.752,0.223,0.542,5.169,5.359,0.950,0.753,1.006,0.909,1.631,6.482,2.045,1.101,0.732,1.248,3.928,0.242,0.394,0.151,8.161,4.569,2.071,1.205,1.346,4.788,1.401,20.059,0.919,3.789,1.317,2.248,6.904,16.350,9.123,6.281,4.956,2.882,9.509,10.282
FWI_3+,NDJF,0.007,0.357,3.533,0.056,0.108,0.018,0.484,0.004,0.002,0.025,0.238,0.015,0.013,0.044,0.068,0.104,1.417,0.224,0.009,0.295,0.058,0.027,0.109,0.243,0.006,0.331,0.023,0.017,0.731,0.013,1.036,0.186,0.638,0.187,1.755,0.137,0.741,0.306,3.658,0.432,0.368,0.226,0.965,1.074,3.094
FWI_4+,year,16.282,17.929,15.596,18.007,20.855,33.748,29.634,19.360,16.447,17.816,21.706,29.762,17.091,21.866,38.808,22.551,18.638,6.811,25.136,22.479,32.468,29.605,23.858,35.972,23.102,39.412,32.547,22.412,26.670,48.532,28.084,39.843,58.839,33.320,33.269,42.085,48.957,50.302,27.997,47.389,38.123,33.048,55.598,49.728,39.776
FWI_4+,MAMJJASO,16.271,17.812,15.592,18.006,20.845,33.730,29.634,19.360,16.447,17.810,21.704,29.761,17.089,21.866,38.808,22.462,18.636,6.811,25.135,22.477,32.467,29.602,23.846,35.971,23.088,39.404,32.546,22.381,26.670,48.469,28.081,39.830,58.802,33.089,33.260,42.062,48.914,50.056,27.954,47.373,38.120,33.033,55.479,49.528,39.661
FWI_4+,AMJJAS,16.091,17.774,15.462,17.793,20.746,32.409,29.631,19.356,16.167,17.729,21.673,29.758,17.021,21.834,38.804,22.331,18.617,6.763,25.112,22.470,32.304,29.578,23.840,35.968,21.879,38.819,32.443,22.359,26.608,48.131,28.027,34.508,58.545,33.023,33.183,41.950,47.486,45.579,26.295,46.432,37.752,32.942,54.626,48.069,39.489
FWI_4+,ONDJFM,0.000,0.208,0.152,0.143,0.202,0.100,1.338,0.006,0.022,0.261,0.088,0.029,0.011,0.064,0.034,0.064,0.159,0.029,0.044,0.021,0.017,0.179,0.005,0.016,0.003,1.230,0.587,0.117,0.055,0.056,0.389,0.069,5.613,0.015,0.322,0.055,0.202,1.400,4.771,1.831,0.796,0.370,0.119,1.269,1.478
FWI_4+,NDJF,0.000,0.022,0.108,0.002,0.010,0.001,0.017,0.000,0.000,0.001,0.007,0.001,0.000,0.002,0.000,0.003,0.086,0.002,0.000,0.002,0.001,0.001,0.005,0.010,0.000,0.021,0.001,0.000,0.031,0.002,0.062,0.014,0.038,0.011,0.230,0.005,0.055,0.008,0.287,0.010,0.008,0.003,0.043,0.099,0.303
FWI_5+,year,0.253,0.573,0.284,0.606,0.816,0.981,1.710,0.506,0.293,0.850,0.398,1.229,0.259,0.912,4.424,1.663,0.705,0.055,1.132,1.280,1.637,1.549,1.186,3.783,1.009,2.547,2.727,1.846,2.005,10.303,3.938,3.480,14.754,5.900,3.545,8.401,7.849,10.290,4.145,8.277,7.150,6.790,15.992,13.124,8.157
FWI_5+,MAMJJASO,0.253,0.567,0.283,0.606,0.815,0.980,1.710,0.506,0.293,0.850,0.398,1.229,0.259,0.912,4.424,1.655,0.705,0.055,1.132,1.280,1.637,1.548,1.186,3.783,1.009,2.546,2.727,1.844,2.005,10.303,3.938,3.479,14.753,5.882,3.544,8.397,7.848,10.279,4.140,8.276,7.149,6.789,15.987,13.115,8.154
FWI_5+,AMJJAS,0.242,0.566,0.277,0.602,0.803,0.960,1.710,0.505,0.291,0.846,0.398,1.229,0.254,0.911,4.424,1.643,0.703,0.052,1.131,1.280,1.632,1.548,1.186,3.783,0.998,2.539,2.726,1.842,2.004,10.292,3.937,3.355,14.741,5.881,3.538,8.397,7.838,10.063,4.068,8.254,7.131,6.786,15.909,13.047,8.150
FWI_5+,ONDJFM,0.000,0.012,0.007,0.008,0.004,0.012,0.021,0.000,0.001,0.002,0.004,0.000,0.000,0.005,0.001,0.012,0.008,0.002,0.003,0.001,0.001,0.005,0.001,0.001,0.000,0.012,0.007,0.002,0.003,0.002,0.011,0.001,0.138,0.000,0.021,0.005,0.006,0.009,0.232,0.078,0.018,0.018,0.006,0.098,0.065
FWI_5+,NDJF,0.000,0.000,0.006,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.000,0.001,0.001,0.002,0.000,0.018,0.001,0.005,0.000,0.016,0.000,0.000,0.000,0.003,0.004,0.012
FWI_6,year,0.005,0.027,0.008,0.039,0.031,0.031,0.067,0.021,0.004,0.014,0.002,0.037,0.007,0.032,0.135,0.032,0.022,0.001,0.024,0.022,0.025,0.055,0.026,0.054,0.008,0.052,0.055,0.075,0.022,0.654,0.076,0.069,0.987,0.129,0.060,0.326,0.231,0.400,0.099,0.384,0.182,0.487,1.183,0.610,0.238
FWI_6,MAMJJASO,0.005,0.027,0.008,0.039,0.031,0.031,0.067,0.021,0.004,0.014,0.002,0.037,0.007,0.032,0.135,0.030,0.022,0.001,0.024,0.022,0.025,0.055,0.026,0.054,0.008,0.052,0.055,0.075,0.022,0.654,0.076,0.069,0.987,0.127,0.060,0.326,0.231,0.399,0.099,0.384,0.181,0.487,1.183,0.609,0.238
FWI_6,AMJJAS,0.004,0.027,0.007,0.039,0.026,0.028,0.067,0.021,0.004,0.013,0.002,0.037,0.007,0.032,0.135,0.028,0.021,0.001,0.024,0.022,0.024,0.055,0.026,0.054,0.008,0.052,0.055,0.075,0.022,0.653,0.076,0.062,0.987,0.127,0.059,0.326,0.231,0.395,0.097,0.382,0.181,0.487,1.179,0.607,0.238
FWI_6,ONDJFM,0.000,0.001,0.001,0.000,0.000,0.005,0.003,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.007,0.000,0.001,0.001,0.000,0.000,0.005,0.002,0.002,0.000,0.001,0.005,0.002
FWI_6,NDJF,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001
