Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PREC,year,967.462,1013.887,912.232,875.567,881.257,1049.789,916.765,1097.780,1052.430,969.605,975.863,974.862,936.191,1000.654,925.764,1055.238,1082.178,1032.279,1039.086,1068.044,1086.555,995.282,1185.477,807.972,982.775,1094.722,998.390,1115.444,991.420,1139.344,1025.448,851.393,1073.759,1039.935,1093.577,844.222,1097.506,1041.121,930.614,974.842,1056.253,904.495,868.977,1166.217,1091.036
PREC,MAMJJASO,746.845,740.445,673.876,628.681,684.444,792.271,647.170,792.526,759.606,811.819,726.606,715.870,689.443,789.800,708.865,779.507,906.312,827.655,879.011,780.754,818.832,756.577,915.343,619.471,746.127,824.275,807.040,832.087,782.918,906.750,838.124,719.544,807.366,755.758,879.533,690.297,858.506,811.438,665.766,649.678,855.873,670.965,670.334,797.374,921.209
PREC,AMJJAS,563.723,591.327,530.282,533.557,597.719,695.518,529.759,661.998,579.269,724.811,584.609,637.311,465.807,618.294,583.405,674.191,739.016,663.725,668.078,688.880,571.295,642.046,705.933,480.467,606.782,744.810,667.619,684.926,632.846,727.463,750.251,581.662,702.871,626.769,758.605,540.854,736.522,679.364,540.420,529.095,707.222,596.159,603.658,669.354,783.412
PREC,ONDJFM,137.267,437.176,417.187,397.810,330.972,284.370,391.328,419.223,446.423,343.305,286.669,320.243,417.799,437.568,385.736,426.544,253.711,391.046,352.787,437.691,442.862,441.125,347.225,408.505,435.882,340.480,353.268,362.277,358.312,436.677,297.867,265.052,324.599,433.463,339.182,345.256,343.919,308.542,393.401,419.218,394.439,335.095,278.781,306.970,508.095
PREC,NDJF,87.679,250.104,269.036,270.736,231.448,166.387,309.216,275.239,275.157,244.568,187.838,190.321,273.506,265.961,208.281,270.464,200.595,168.380,191.996,271.209,260.080,244.667,219.639,274.992,256.163,223.352,231.056,224.877,207.999,266.870,186.986,175.119,206.666,291.845,232.583,204.386,211.103,164.278,271.136,286.235,290.108,190.710,226.841,204.924,373.680
SRAD,year,3894.407,3931.929,4204.321,4152.410,3898.017,4041.758,4027.742,3838.755,4109.276,3984.508,4203.751,3996.435,4242.861,4160.656,4230.602,4012.991,4047.489,4326.993,4174.507,4080.496,4309.934,4135.748,4207.295,4625.982,4160.684,4273.236,4374.539,4412.632,4170.431,4189.210,3982.319,4323.115,4262.793,4092.467,3968.016,4122.134,4035.327,4200.645,4316.789,4191.498,4341.839,4447.429,4155.728,4228.964,4420.890
SRAD,MAMJJASO,3354.960,3395.284,3685.529,3605.636,3387.304,3539.097,3499.037,3365.369,3579.580,3406.819,3656.388,3433.172,3713.720,3636.521,3704.590,3525.289,3488.680,3782.681,3575.380,3565.533,3755.131,3584.944,3699.869,4039.355,3635.084,3719.141,3789.377,3876.628,3605.280,3686.183,3481.190,3772.595,3736.633,3628.123,3487.836,3553.697,3519.267,3662.132,3814.402,3627.454,3772.519,3867.409,3584.018,3677.884,3816.303
SRAD,AMJJAS,2840.342,2860.034,3123.775,3038.445,2786.476,3014.085,2943.895,2814.403,3063.357,2786.733,3048.531,2906.946,3219.358,3093.769,3132.969,2918.432,2936.035,3225.868,3030.361,2980.906,3235.222,3023.419,3091.234,3410.889,3035.245,3060.844,3162.264,3290.344,3044.879,3167.024,2896.625,3142.197,3102.665,3067.639,2869.489,3013.106,2999.295,3040.113,3240.502,3008.004,3189.467,3219.120,3031.682,3085.059,3244.601
SRAD,ONDJFM,620.047,1057.270,1103.479,1041.018,1143.392,1035.217,1029.197,1113.208,1008.138,1114.768,1239.210,1087.168,1096.831,1051.322,1037.540,1082.275,1145.747,1080.050,1180.691,1060.507,1109.215,1034.762,1200.681,1163.098,1152.647,1165.369,1174.619,1206.082,1118.245,1033.728,1085.065,1131.649,1208.978,1019.290,1119.335,1058.349,1086.572,1125.322,1055.772,1201.990,1179.800,1162.775,1144.426,1132.865,1155.090
SRAD,NDJF,319.191,540.946,525.430,511.966,535.305,520.546,490.855,512.841,498.383,542.387,610.836,552.146,539.296,531.756,510.838,502.818,525.855,556.631,584.580,527.876,553.442,533.915,549.448,546.391,544.882,548.463,560.548,564.798,570.267,501.114,500.550,530.885,550.284,465.567,492.762,494.900,552.838,558.235,499.690,568.293,554.987,573.897,581.278,539.396,558.788
WIND,year,2.084,2.154,1.950,2.132,2.017,2.001,1.998,2.002,2.012,1.878,1.913,1.951,2.044,2.000,1.934,2.023,1.980,2.026,2.069,1.986,2.017,2.022,2.021,1.918,1.973,1.956,1.920,2.045,1.913,1.886,1.938,1.846,1.921,1.901,1.837,1.890,1.842,1.986,2.027,2.108,2.011,2.031,2.094,2.197,2.149
WIND,MAMJJASO,2.132,2.051,1.932,2.063,2.012,1.996,1.901,2.006,1.934,1.926,1.928,2.004,2.053,1.993,1.928,1.980,2.026,2.117,2.109,1.907,2.027,2.001,2.019,1.908,1.901,1.904,1.933,1.964,1.877,1.908,1.969,1.884,1.852,1.905,1.827,1.903,1.820,1.987,2.005,2.060,2.025,2.067,1.974,2.132,2.126
WIND,AMJJAS,2.140,2.023,1.909,2.053,2.017,2.064,1.936,1.980,1.851,1.967,1.886,2.007,2.014,1.953,1.880,1.988,2.031,2.116,2.037,1.863,1.960,2.064,1.995,1.894,1.903,1.913,1.935,1.979,1.850,1.818,1.945,1.886,1.851,1.892,1.820,1.891,1.803,1.959,1.954,2.041,1.976,2.080,2.002,2.092,2.092
WIND,ONDJFM,2.068,2.134,2.156,2.234,2.092,1.914,2.017,1.992,2.112,1.921,1.923,1.837,2.110,2.079,2.011,2.030,1.924,1.918,2.074,2.103,2.180,1.910,2.036,1.935,2.068,2.038,1.887,2.105,1.985,2.000,1.868,1.868,2.022,1.850,1.843,1.971,1.828,1.893,2.064,2.237,2.125,1.907,2.239,2.123,2.328
WIND,NDJF,1.979,2.152,2.179,2.304,2.113,1.970,2.150,2.037,1.999,1.967,1.867,1.810,2.065,2.049,1.938,1.979,2.000,1.849,1.935,2.146,2.117,1.874,2.117,1.934,2.073,2.133,1.871,2.170,1.976,1.985,1.779,1.853,2.078,1.801,1.840,1.994,1.809,1.893,2.042,2.216,2.138,1.848,2.366,2.129,2.344
VPD,year,0.297,0.350,0.335,0.403,0.319,0.343,0.363,0.328,0.358,0.353,0.399,0.338,0.429,0.369,0.392,0.330,0.298,0.338,0.353,0.322,0.367,0.336,0.338,0.414,0.316,0.320,0.347,0.371,0.327,0.324,0.305,0.351,0.347,0.338,0.310,0.411,0.330,0.390,0.400,0.400,0.365,0.363,0.380,0.386,0.364
VPD,MAMJJASO,0.379,0.454,0.435,0.524,0.409,0.452,0.476,0.427,0.465,0.440,0.513,0.437,0.563,0.479,0.508,0.432,0.387,0.435,0.443,0.419,0.483,0.442,0.432,0.555,0.406,0.423,0.454,0.481,0.414,0.429,0.402,0.456,0.465,0.453,0.401,0.525,0.424,0.519,0.541,0.522,0.467,0.476,0.493,0.501,0.463
VPD,AMJJAS,0.434,0.512,0.505,0.603,0.461,0.524,0.548,0.499,0.545,0.472,0.564,0.497,0.679,0.558,0.588,0.493,0.453,0.501,0.514,0.475,0.567,0.509,0.494,0.659,0.468,0.484,0.525,0.567,0.481,0.505,0.465,0.522,0.531,0.544,0.442,0.630,0.503,0.587,0.640,0.596,0.542,0.542,0.547,0.556,0.538
VPD,ONDJFM,0.146,0.183,0.170,0.179,0.186,0.165,0.158,0.175,0.173,0.207,0.259,0.186,0.188,0.179,0.178,0.179,0.139,0.177,0.200,0.161,0.164,0.161,0.190,0.164,0.161,0.159,0.141,0.212,0.162,0.141,0.154,0.160,0.179,0.126,0.174,0.163,0.187,0.177,0.152,0.211,0.206,0.172,0.213,0.187,0.228
VPD,NDJF,0.123,0.134,0.128,0.147,0.142,0.131,0.117,0.134,0.146,0.154,0.198,0.133,0.153,0.158,0.131,0.155,0.097,0.148,0.173,0.124,0.127,0.127,0.141,0.113,0.138,0.127,0.098,0.173,0.142,0.109,0.111,0.121,0.125,0.095,0.118,0.128,0.180,0.140,0.110,0.149,0.164,0.134,0.152,0.137,0.166
FWI_FD,year,1.017,1.532,1.206,1.907,1.240,1.192,1.566,0.999,1.353,1.118,1.832,1.349,2.297,1.458,1.589,1.233,0.885,1.150,1.214,1.012,1.503,1.357,1.217,1.808,0.968,1.089,1.319,1.614,1.030,1.041,0.901,1.348,1.274,1.466,1.008,1.939,0.931,1.523,1.976,1.861,1.384,1.538,1.448,1.737,1.378
FWI_FD,MAMJJASO,1.426,2.134,1.634,2.505,1.556,1.690,2.178,1.397,1.898,1.367,2.513,1.884,3.302,2.021,2.212,1.707,1.198,1.557,1.564,1.418,2.142,1.847,1.670,2.582,1.319,1.490,1.781,2.265,1.360,1.474,1.256,1.729,1.796,2.104,1.377,2.538,1.253,2.160,2.796,2.618,1.895,2.146,1.969,2.477,1.806
FWI_FD,AMJJAS,1.693,2.654,2.026,2.920,1.755,1.670,2.280,1.599,2.228,1.425,2.828,2.055,4.219,2.518,2.633,1.888,1.503,1.792,1.901,1.591,2.699,2.234,1.967,3.171,1.611,1.654,1.964,2.850,1.646,1.758,1.463,2.018,2.005,2.657,1.475,3.185,1.536,2.491,3.216,3.086,2.275,2.407,1.975,2.550,2.184
FWI_FD,ONDJFM,0.222,0.454,0.341,0.482,0.834,0.600,0.719,0.827,0.427,0.685,1.085,0.482,0.655,0.393,0.337,0.436,0.548,0.403,0.727,0.249,0.394,0.307,0.701,0.358,0.329,0.314,0.467,0.821,0.340,0.310,0.386,0.404,0.832,0.231,0.553,0.352,0.661,0.485,0.321,1.008,0.635,0.391,1.089,0.618,0.832
FWI_FD,NDJF,0.171,0.237,0.269,0.370,0.683,0.550,0.170,0.294,0.234,0.403,0.740,0.206,0.299,0.321,0.197,0.285,0.235,0.338,0.576,0.176,0.205,0.230,0.439,0.149,0.253,0.245,0.253,0.524,0.286,0.209,0.144,0.262,0.557,0.121,0.240,0.232,0.728,0.308,0.152,0.448,0.336,0.237,0.445,0.289,0.262
FWI_3+,year,4.225,11.994,5.319,15.447,5.807,2.994,9.934,4.367,9.535,4.269,16.453,7.579,28.166,13.001,14.986,7.746,4.160,4.716,7.222,4.640,13.796,10.159,6.683,15.942,5.588,4.815,7.258,14.976,3.766,4.470,4.052,5.351,8.066,15.361,5.365,18.346,2.685,12.362,18.150,18.197,9.513,10.822,9.922,13.835,9.962
FWI_3+,MAMJJASO,4.221,11.976,4.994,15.372,5.287,2.922,9.920,4.366,9.523,4.175,16.355,7.534,28.131,12.947,14.880,7.494,4.088,4.562,7.087,4.637,13.792,10.032,6.617,15.935,5.554,4.792,7.145,14.890,3.755,4.467,4.052,5.341,8.052,15.355,5.356,18.144,2.679,12.362,18.088,18.111,9.483,10.814,9.825,13.834,9.942
FWI_3+,AMJJAS,4.053,11.775,4.971,15.009,5.249,2.017,8.170,3.793,9.260,3.911,15.599,6.523,28.043,12.896,14.412,7.393,4.081,4.476,6.874,4.497,13.679,10.008,6.468,15.900,5.524,4.709,6.464,14.883,3.742,4.363,3.966,5.200,7.436,15.311,5.017,18.054,2.565,12.219,16.603,17.807,9.150,10.432,8.392,11.630,9.599
FWI_3+,ONDJFM,0.005,0.356,0.052,0.448,0.370,0.510,0.968,1.764,0.577,0.344,0.898,0.289,1.066,0.147,0.071,0.540,0.340,0.111,0.553,0.047,0.126,0.123,0.266,0.091,0.069,0.022,0.096,0.885,0.005,0.021,0.191,0.006,0.743,0.038,0.383,0.012,0.291,0.256,0.006,1.779,0.520,0.051,1.861,0.581,1.990
FWI_3+,NDJF,0.003,0.005,0.024,0.325,0.113,0.480,0.063,0.014,0.004,0.052,0.147,0.000,0.080,0.055,0.011,0.103,0.244,0.086,0.274,0.001,0.004,0.024,0.146,0.025,0.037,0.003,0.023,0.199,0.002,0.009,0.004,0.000,0.024,0.000,0.005,0.009,0.202,0.006,0.000,0.124,0.054,0.001,0.105,0.001,0.017
FWI_4+,year,0.254,1.020,0.142,1.459,0.177,0.060,0.266,0.149,0.992,0.266,2.467,0.224,4.615,1.082,1.446,0.518,0.046,0.097,0.300,0.129,1.099,0.524,0.313,0.853,0.357,0.100,0.341,0.891,0.034,0.178,0.055,0.140,0.438,1.503,0.381,2.785,0.014,1.036,1.693,0.963,0.802,1.111,0.817,1.176,0.836
FWI_4+,MAMJJASO,0.254,1.020,0.070,1.459,0.146,0.045,0.266,0.149,0.991,0.262,2.466,0.224,4.611,1.082,1.443,0.484,0.042,0.085,0.297,0.129,1.099,0.521,0.311,0.853,0.356,0.100,0.338,0.887,0.034,0.178,0.055,0.140,0.438,1.503,0.381,2.784,0.014,1.036,1.688,0.963,0.802,1.111,0.816,1.176,0.836
FWI_4+,AMJJAS,0.254,1.012,0.070,1.452,0.144,0.017,0.232,0.120,0.986,0.245,2.458,0.185,4.607,1.082,1.413,0.484,0.042,0.085,0.292,0.127,1.096,0.519,0.304,0.853,0.356,0.097,0.323,0.887,0.034,0.178,0.055,0.140,0.436,1.503,0.377,2.784,0.013,1.034,1.664,0.963,0.801,1.101,0.795,1.074,0.818
FWI_4+,ONDJFM,0.000,0.007,0.001,0.075,0.007,0.029,0.043,0.033,0.029,0.005,0.024,0.005,0.043,0.003,0.000,0.032,0.034,0.004,0.021,0.000,0.002,0.004,0.004,0.010,0.001,0.000,0.003,0.022,0.000,0.000,0.000,0.000,0.002,0.000,0.004,0.000,0.001,0.003,0.000,0.030,0.001,0.000,0.032,0.004,0.115
FWI_4+,NDJF,0.000,0.000,0.001,0.071,0.004,0.026,0.015,0.000,0.001,0.001,0.003,0.000,0.004,0.000,0.000,0.003,0.034,0.004,0.016,0.000,0.000,0.000,0.002,0.002,0.001,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.005,0.000,0.000,0.001,0.000,0.000
FWI_5+,year,0.011,0.045,0.032,0.038,0.008,0.005,0.001,0.002,0.087,0.010,0.078,0.022,0.369,0.039,0.016,0.008,0.000,0.000,0.010,0.013,0.016,0.016,0.016,0.004,0.008,0.000,0.004,0.009,0.001,0.013,0.000,0.001,0.011,0.036,0.000,0.075,0.000,0.010,0.028,0.007,0.018,0.027,0.002,0.010,0.012
FWI_5+,MAMJJASO,0.011,0.045,0.002,0.038,0.004,0.002,0.001,0.002,0.087,0.008,0.078,0.022,0.369,0.039,0.015,0.004,0.000,0.000,0.009,0.013,0.016,0.016,0.016,0.004,0.008,0.000,0.004,0.009,0.001,0.013,0.000,0.001,0.011,0.036,0.000,0.075,0.000,0.010,0.027,0.007,0.018,0.027,0.001,0.010,0.012
FWI_5+,AMJJAS,0.011,0.045,0.002,0.038,0.004,0.000,0.000,0.000,0.087,0.006,0.078,0.018,0.369,0.039,0.014,0.004,0.000,0.000,0.009,0.013,0.014,0.015,0.015,0.004,0.008,0.000,0.004,0.009,0.001,0.013,0.000,0.001,0.011,0.036,0.000,0.075,0.000,0.010,0.027,0.007,0.018,0.027,0.001,0.008,0.011
FWI_5+,ONDJFM,0.000,0.000,0.000,0.030,0.000,0.004,0.005,0.001,0.002,0.000,0.004,0.000,0.004,0.000,0.000,0.002,0.004,0.000,0.001,0.000,0.000,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.003
FWI_5+,NDJF,0.000,0.000,0.000,0.030,0.000,0.004,0.002,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.004,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000
FWI_6,year,0.000,0.001,0.009,0.001,0.002,0.000,0.000,0.000,0.003,0.001,0.003,0.004,0.022,0.002,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000
FWI_6,MAMJJASO,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.003,0.001,0.003,0.004,0.022,0.002,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000
FWI_6,AMJJAS,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.004,0.022,0.002,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000
FWI_6,ONDJFM,0.000,0.000,0.000,0.009,0.000,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,NDJF,0.000,0.000,0.000,0.009,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
