Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
RHmin,NDJF,69.378,69.469,69.551,70.556,68.254,68.248,69.449,69.416,73.886,72.327,65.808,69.282,70.487,68.072,70.462,70.690,72.032,69.733,68.885,71.905,71.318,71.701,69.731,70.649,69.435,71.646,71.749,71.989,71.551,74.058,72.511,70.565,69.051,74.399,71.146,72.428,68.900,68.672,71.618,68.881,69.562,71.967,70.314,71.486,69.480
PREC,year,737.047,872.984,556.486,615.778,654.332,709.090,738.799,774.186,732.295,595.600,602.995,604.093,627.964,699.686,689.719,831.497,719.775,760.556,761.053,660.811,719.437,822.828,880.291,517.185,686.030,741.348,719.340,772.556,636.967,758.575,872.191,645.748,711.136,742.311,664.831,557.283,664.482,716.159,527.758,661.367,788.629,711.526,648.403,767.396,794.338
PREC,MAMJJASO,588.175,630.433,406.548,428.572,494.467,512.507,533.239,554.859,480.389,465.618,410.673,420.889,454.220,476.373,512.712,610.397,601.036,592.496,632.219,447.190,530.788,622.602,643.423,370.248,462.272,497.329,559.815,529.152,483.036,572.980,661.686,527.605,482.907,566.026,566.640,380.786,481.767,559.040,361.139,470.300,630.366,522.381,471.460,483.783,600.314
PREC,AMJJAS,487.046,457.034,339.491,364.911,443.797,461.723,441.275,482.940,370.290,398.960,346.047,376.582,299.246,393.565,395.414,536.243,507.287,492.216,451.785,373.939,354.633,521.180,503.887,287.949,371.262,457.968,452.826,440.014,371.122,421.901,614.217,451.546,410.984,487.817,480.992,279.856,381.099,425.033,290.874,369.119,495.399,472.197,429.890,374.105,536.068
PREC,ONDJFM,108.852,299.595,354.646,276.561,213.206,201.777,263.703,324.934,327.397,254.960,216.813,214.366,325.291,288.625,332.850,325.659,197.713,248.283,260.258,356.815,372.654,271.533,311.321,306.293,310.082,314.313,269.354,293.046,292.409,291.130,286.000,228.062,254.342,306.743,173.120,237.001,297.485,249.214,280.360,301.749,277.612,274.760,216.938,254.031,398.986
PREC,NDJF,75.154,169.050,207.287,207.746,167.792,135.352,211.310,228.216,213.253,198.513,156.373,148.677,223.723,185.259,205.349,222.184,153.766,138.024,149.527,194.537,211.746,150.073,237.137,197.987,195.724,242.769,186.251,205.563,189.644,166.487,178.416,186.471,191.122,217.464,94.751,134.772,215.955,133.885,159.209,209.755,192.609,148.127,180.487,175.492,316.643
SRAD,year,3594.304,3690.509,4061.091,3897.577,3625.280,3754.599,3878.763,3618.155,3855.851,3827.752,3974.265,3814.191,4062.843,3992.357,3993.514,3779.708,3688.714,4025.287,3829.314,3888.682,3969.666,3723.473,3900.251,4368.898,3924.976,4044.791,4121.763,4099.578,3911.138,3926.755,3732.481,4108.602,4098.050,3739.726,3826.134,4021.531,3850.545,3962.946,4241.493,4107.526,4270.968,4255.154,4244.723,4077.086,4148.601
SRAD,MAMJJASO,3191.022,3304.719,3648.619,3498.551,3224.424,3356.856,3461.496,3258.835,3469.097,3405.354,3565.789,3394.553,3665.555,3590.505,3596.810,3417.869,3262.467,3619.746,3394.043,3506.935,3557.657,3304.702,3506.249,3913.215,3533.622,3651.145,3684.132,3719.681,3478.326,3555.518,3366.513,3666.231,3675.455,3397.869,3436.376,3587.830,3448.243,3546.509,3834.099,3658.181,3833.882,3783.524,3753.875,3624.590,3712.519
SRAD,AMJJAS,2755.846,2868.270,3133.039,3028.993,2697.879,2914.639,2966.785,2758.254,3029.224,2882.712,3017.773,2927.975,3207.978,3104.744,3125.571,2919.454,2805.377,3104.611,2938.417,3031.023,3140.960,2878.698,3022.328,3382.836,3037.610,3075.089,3174.999,3214.198,2991.264,3162.577,2840.687,3098.547,3119.860,2913.722,2912.618,3104.958,3047.759,3039.207,3324.076,3124.214,3298.772,3189.140,3157.417,3095.945,3205.143
SRAD,ONDJFM,496.391,834.431,903.827,818.896,950.708,842.757,873.196,923.388,815.282,892.634,993.685,870.508,914.292,898.852,813.548,885.454,883.380,895.559,951.887,812.312,843.389,822.152,930.616,926.355,896.721,931.379,934.891,948.203,914.128,792.681,849.881,978.420,1018.999,801.962,970.675,871.627,854.063,896.666,851.399,1000.795,1013.444,950.691,1115.467,974.983,1013.522
SRAD,NDJF,245.636,393.573,400.242,378.322,418.794,409.804,396.455,393.451,364.476,393.159,461.091,405.094,393.974,420.089,370.874,387.114,393.259,421.962,424.977,382.807,408.050,420.103,413.679,421.180,417.826,395.037,416.608,397.776,425.828,369.889,374.003,412.563,450.967,335.900,406.202,382.006,424.727,435.586,398.130,446.908,427.189,452.275,484.021,449.581,459.329
WIND,year,2.744,2.785,2.549,2.897,2.839,2.771,2.827,2.745,2.805,2.611,2.696,2.546,2.730,2.744,2.719,2.735,2.509,2.505,2.740,2.560,2.528,2.462,2.600,2.459,2.617,2.525,2.510,2.729,2.584,2.451,2.422,2.362,2.433,2.332,2.286,2.406,2.357,2.499,2.383,2.532,2.385,2.267,2.345,2.501,2.440
WIND,MAMJJASO,2.711,2.564,2.408,2.634,2.641,2.666,2.572,2.651,2.523,2.526,2.509,2.452,2.577,2.519,2.553,2.512,2.426,2.459,2.666,2.323,2.364,2.348,2.432,2.333,2.444,2.343,2.414,2.466,2.345,2.385,2.350,2.243,2.244,2.208,2.102,2.245,2.195,2.381,2.244,2.410,2.205,2.218,2.091,2.284,2.273
WIND,AMJJAS,2.597,2.381,2.254,2.475,2.610,2.725,2.463,2.529,2.357,2.448,2.301,2.382,2.408,2.423,2.317,2.450,2.374,2.397,2.448,2.208,2.176,2.337,2.273,2.265,2.335,2.257,2.359,2.446,2.202,2.241,2.243,2.210,2.205,2.094,2.057,2.203,2.166,2.277,2.114,2.178,2.058,2.167,2.079,2.148,2.201
WIND,ONDJFM,2.742,3.057,3.045,3.264,3.142,2.882,3.026,2.976,3.187,2.993,3.029,2.716,3.060,3.019,3.137,3.235,2.580,2.619,2.885,2.957,3.041,2.576,2.853,2.582,2.957,2.857,2.585,3.077,2.882,2.787,2.549,2.537,2.764,2.486,2.534,2.647,2.550,2.536,2.709,2.819,2.928,2.357,2.754,2.516,2.903
WIND,NDJF,2.546,3.062,3.068,3.369,3.314,2.942,3.243,3.071,3.166,3.091,2.993,2.755,3.043,3.120,3.069,3.309,2.753,2.645,2.786,2.999,3.048,2.555,3.063,2.547,2.998,2.978,2.598,3.253,2.983,2.833,2.474,2.609,2.957,2.466,2.626,2.773,2.729,2.629,2.708,2.797,2.901,2.360,2.964,2.532,3.072
VPD,year,0.230,0.277,0.307,0.342,0.257,0.266,0.294,0.246,0.290,0.295,0.336,0.287,0.369,0.327,0.352,0.296,0.251,0.294,0.312,0.311,0.337,0.266,0.304,0.402,0.301,0.303,0.331,0.344,0.313,0.299,0.279,0.328,0.350,0.307,0.315,0.418,0.321,0.353,0.442,0.390,0.346,0.315,0.382,0.384,0.390
VPD,MAMJJASO,0.300,0.369,0.410,0.461,0.336,0.354,0.393,0.327,0.389,0.388,0.444,0.380,0.502,0.435,0.470,0.398,0.335,0.392,0.408,0.420,0.454,0.356,0.401,0.554,0.404,0.413,0.451,0.464,0.411,0.405,0.378,0.439,0.478,0.416,0.416,0.560,0.429,0.475,0.608,0.519,0.460,0.423,0.511,0.513,0.522
VPD,AMJJAS,0.346,0.426,0.480,0.547,0.381,0.412,0.453,0.380,0.463,0.438,0.499,0.439,0.608,0.519,0.565,0.467,0.397,0.456,0.483,0.496,0.548,0.420,0.473,0.674,0.475,0.481,0.541,0.557,0.491,0.494,0.440,0.506,0.559,0.495,0.475,0.678,0.522,0.554,0.729,0.611,0.541,0.481,0.585,0.594,0.615
VPD,ONDJFM,0.100,0.129,0.126,0.130,0.139,0.120,0.122,0.124,0.121,0.138,0.176,0.139,0.137,0.133,0.132,0.134,0.101,0.128,0.152,0.116,0.118,0.123,0.141,0.122,0.125,0.121,0.106,0.157,0.125,0.103,0.119,0.135,0.153,0.107,0.162,0.143,0.144,0.136,0.126,0.185,0.169,0.130,0.189,0.148,0.185
VPD,NDJF,0.081,0.092,0.087,0.102,0.099,0.089,0.087,0.086,0.095,0.090,0.130,0.095,0.097,0.106,0.099,0.112,0.068,0.095,0.121,0.084,0.095,0.095,0.100,0.082,0.101,0.084,0.069,0.114,0.103,0.081,0.084,0.089,0.102,0.080,0.105,0.112,0.127,0.101,0.097,0.123,0.127,0.094,0.121,0.106,0.129
FWI_FD,year,0.849,1.363,1.667,2.376,1.225,1.182,1.427,0.805,1.527,1.323,2.077,1.680,2.530,1.784,1.917,1.290,0.852,1.322,1.489,1.533,1.802,0.946,1.276,2.566,1.389,1.480,1.906,1.811,1.427,1.467,1.046,1.433,1.662,1.421,1.380,2.718,1.523,1.544,3.314,2.222,1.663,1.382,1.934,2.135,1.941
FWI_FD,MAMJJASO,1.169,1.975,2.236,3.231,1.518,1.669,1.985,1.120,2.196,1.815,2.909,2.362,3.694,2.543,2.702,1.858,1.174,1.848,2.051,2.191,2.587,1.323,1.799,3.662,1.984,2.032,2.718,2.612,1.958,2.112,1.468,1.852,2.398,2.027,1.865,3.860,2.191,2.208,4.743,3.151,2.338,1.952,2.728,3.105,2.719
FWI_FD,AMJJAS,1.366,2.507,2.525,3.775,1.654,1.576,2.088,1.176,2.597,2.083,3.271,2.501,4.570,3.137,3.351,2.152,1.435,2.192,2.612,2.701,3.244,1.567,2.239,4.562,2.400,2.182,2.988,3.306,2.446,2.643,1.690,2.084,2.840,2.449,2.100,4.754,2.801,2.725,5.605,3.868,2.905,2.049,3.035,3.665,3.309
FWI_FD,ONDJFM,0.194,0.356,0.262,0.767,1.069,0.654,0.806,0.694,0.460,0.585,0.819,0.640,0.769,0.541,0.356,0.462,0.402,0.337,0.566,0.205,0.291,0.400,0.470,0.314,0.468,0.337,0.721,0.941,0.284,0.297,0.361,0.496,0.866,0.241,0.735,0.451,0.570,0.331,0.260,1.151,0.571,0.286,1.179,0.464,0.623
FWI_FD,NDJF,0.152,0.189,0.150,0.476,0.679,0.568,0.211,0.232,0.219,0.240,0.481,0.221,0.230,0.233,0.182,0.291,0.138,0.197,0.420,0.138,0.194,0.257,0.219,0.138,0.346,0.145,0.363,0.295,0.247,0.219,0.139,0.242,0.553,0.127,0.345,0.313,0.349,0.202,0.165,0.459,0.290,0.238,0.325,0.239,0.156
FWI_3+,year,1.329,6.759,8.206,22.567,4.527,1.819,7.618,1.338,10.627,5.955,19.996,6.625,29.413,18.081,22.748,9.592,1.466,4.814,12.082,11.098,17.229,3.119,4.710,28.061,8.983,4.176,15.794,15.909,6.756,7.846,6.368,3.795,12.732,10.945,8.684,31.324,9.465,12.087,43.407,22.906,11.251,5.988,18.006,19.540,16.078
FWI_3+,MAMJJASO,1.313,6.746,7.778,22.456,3.990,1.786,7.589,1.333,10.621,5.874,19.903,6.580,29.395,18.046,22.619,9.588,1.452,4.778,12.046,11.092,17.210,3.117,4.654,28.016,8.923,4.072,15.774,15.891,6.702,7.832,6.330,3.652,12.712,10.918,8.627,31.198,9.451,12.078,43.357,22.868,11.242,5.974,17.972,19.530,16.064
FWI_3+,AMJJAS,1.268,6.697,6.800,21.699,3.937,0.970,6.354,0.988,10.203,5.584,19.169,5.802,28.810,17.961,22.120,9.518,1.427,4.612,11.988,11.040,16.884,3.111,4.632,27.875,8.806,3.826,14.138,15.877,6.663,7.478,6.286,3.406,12.562,10.860,8.556,30.286,9.223,12.058,40.737,22.691,11.198,4.979,17.490,18.878,15.949
FWI_3+,ONDJFM,0.008,0.102,0.018,1.449,0.869,0.544,0.852,1.257,0.352,0.484,0.506,0.653,0.822,0.620,0.095,0.622,0.066,0.048,0.283,0.024,0.044,0.340,0.048,0.075,0.236,0.095,0.345,1.678,0.017,0.085,0.393,0.086,0.496,0.041,0.150,0.066,1.037,0.255,0.011,2.704,0.225,0.017,1.480,0.080,0.716
FWI_3+,NDJF,0.008,0.019,0.004,0.442,0.131,0.505,0.031,0.029,0.007,0.066,0.098,0.021,0.052,0.034,0.008,0.129,0.000,0.018,0.065,0.004,0.010,0.015,0.020,0.043,0.095,0.009,0.099,0.030,0.014,0.046,0.016,0.052,0.129,0.018,0.045,0.043,0.128,0.010,0.008,0.058,0.032,0.012,0.023,0.024,0.018
FWI_4+,year,0.022,0.144,0.180,1.283,0.175,0.024,0.283,0.045,0.552,0.256,0.971,0.107,2.424,1.028,1.615,0.109,0.030,0.044,0.401,0.232,0.380,0.056,0.089,1.269,0.092,0.086,0.700,0.289,0.036,0.567,0.070,0.100,0.619,0.534,0.077,5.181,0.113,0.269,3.527,1.375,0.083,0.101,0.582,0.589,1.079
FWI_4+,MAMJJASO,0.022,0.142,0.137,1.278,0.089,0.019,0.277,0.045,0.552,0.250,0.964,0.107,2.414,1.023,1.607,0.107,0.030,0.042,0.395,0.232,0.380,0.056,0.081,1.268,0.087,0.078,0.700,0.286,0.031,0.562,0.067,0.055,0.615,0.532,0.063,5.168,0.107,0.267,3.518,1.368,0.083,0.099,0.572,0.585,1.073
FWI_4+,AMJJAS,0.021,0.140,0.051,1.256,0.088,0.008,0.210,0.021,0.531,0.226,0.922,0.093,2.395,1.018,1.573,0.102,0.028,0.038,0.388,0.230,0.375,0.052,0.078,1.266,0.076,0.060,0.640,0.285,0.031,0.559,0.059,0.049,0.607,0.527,0.056,5.153,0.098,0.266,3.408,1.361,0.083,0.065,0.562,0.576,1.066
FWI_4+,ONDJFM,0.000,0.005,0.001,0.134,0.024,0.085,0.015,0.073,0.025,0.027,0.026,0.046,0.025,0.024,0.004,0.045,0.004,0.002,0.017,0.002,0.002,0.005,0.010,0.006,0.009,0.010,0.027,0.062,0.002,0.005,0.011,0.023,0.045,0.004,0.014,0.014,0.028,0.018,0.000,0.123,0.012,0.002,0.044,0.010,0.021
FWI_4+,NDJF,0.000,0.002,0.000,0.045,0.006,0.084,0.005,0.006,0.000,0.006,0.002,0.006,0.010,0.005,0.000,0.010,0.000,0.000,0.005,0.002,0.000,0.000,0.002,0.006,0.006,0.000,0.009,0.001,0.002,0.005,0.006,0.013,0.035,0.004,0.007,0.010,0.013,0.008,0.000,0.012,0.004,0.002,0.004,0.006,0.010
FWI_5+,year,0.003,0.004,0.024,0.070,0.034,0.003,0.028,0.006,0.020,0.010,0.017,0.001,0.257,0.039,0.026,0.002,0.000,0.003,0.009,0.016,0.010,0.003,0.010,0.018,0.002,0.011,0.025,0.015,0.000,0.061,0.002,0.012,0.030,0.005,0.002,0.098,0.005,0.003,0.029,0.019,0.001,0.006,0.015,0.007,0.017
FWI_5+,MAMJJASO,0.003,0.004,0.011,0.070,0.005,0.001,0.026,0.006,0.020,0.010,0.015,0.001,0.253,0.037,0.022,0.001,0.000,0.003,0.007,0.016,0.010,0.003,0.008,0.018,0.002,0.009,0.025,0.015,0.000,0.061,0.002,0.008,0.030,0.005,0.002,0.094,0.003,0.001,0.029,0.017,0.001,0.006,0.015,0.003,0.015
FWI_5+,AMJJAS,0.003,0.004,0.001,0.069,0.004,0.001,0.014,0.000,0.020,0.010,0.011,0.001,0.253,0.037,0.015,0.001,0.000,0.002,0.007,0.016,0.010,0.001,0.008,0.018,0.002,0.007,0.015,0.015,0.000,0.061,0.000,0.008,0.030,0.005,0.002,0.092,0.003,0.001,0.020,0.017,0.001,0.004,0.015,0.003,0.015
FWI_5+,ONDJFM,0.000,0.001,0.000,0.023,0.003,0.028,0.003,0.014,0.006,0.000,0.000,0.006,0.004,0.002,0.000,0.013,0.000,0.000,0.003,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.005,0.010,0.000,0.000,0.000,0.004,0.002,0.000,0.001,0.000,0.006,0.004,0.000,0.011,0.000,0.000,0.002,0.000,0.006
FWI_5+,NDJF,0.000,0.000,0.000,0.013,0.002,0.027,0.003,0.002,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.006,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.004,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0.006
FWI_6,year,0.001,0.000,0.004,0.005,0.018,0.000,0.002,0.000,0.002,0.002,0.002,0.000,0.026,0.008,0.002,0.000,0.000,0.000,0.002,0.001,0.001,0.002,0.002,0.001,0.000,0.002,0.003,0.001,0.000,0.013,0.000,0.006,0.003,0.000,0.000,0.004,0.002,0.000,0.002,0.003,0.000,0.000,0.001,0.000,0.002
FWI_6,MAMJJASO,0.001,0.000,0.001,0.005,0.001,0.000,0.001,0.000,0.002,0.002,0.000,0.000,0.022,0.007,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.002,0.001,0.000,0.000,0.003,0.001,0.000,0.013,0.000,0.004,0.003,0.000,0.000,0.004,0.002,0.000,0.002,0.003,0.000,0.000,0.001,0.000,0.002
FWI_6,AMJJAS,0.001,0.000,0.000,0.005,0.001,0.000,0.001,0.000,0.002,0.002,0.000,0.000,0.022,0.007,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.002,0.001,0.000,0.000,0.001,0.001,0.000,0.013,0.000,0.004,0.003,0.000,0.000,0.004,0.002,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.002
FWI_6,ONDJFM,0.000,0.000,0.000,0.004,0.000,0.018,0.000,0.002,0.000,0.000,0.000,0.002,0.004,0.001,0.000,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000
FWI_6,NDJF,0.000,0.000,0.000,0.004,0.000,0.018,0.000,0.002,0.000,0.000,0.000,0.002,0.004,0.001,0.000,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
