Variable,Season,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
RHmin,year,65.196,67.275,64.571,65.057,65.997,65.687,64.744,64.644,66.032,66.161,66.513,67.262,65.684,64.764,64.850,65.216,62.831,63.406,65.459,63.321,65.179,64.917,62.130,64.767,65.571,63.978,63.241,65.647,67.895,67.357,65.681,64.968,66.234,64.438,64.458,64.870,65.971,67.803,64.011,64.480,66.091,64.762,64.355,64.658,64.953
RHmin,MAMJJASO,60.924,62.909,60.248,61.382,61.738,63.800,61.588,61.338,62.672,61.905,61.377,63.289,60.645,60.752,60.260,61.601,58.307,58.180,60.972,57.992,59.244,60.789,56.109,59.942,60.509,58.309,57.198,60.506,62.377,61.800,61.323,60.256,62.430,58.140,58.116,58.975,60.306,62.226,57.268,58.488,60.233,60.040,57.934,57.866,59.651
RHmin,AMJJAS,59.906,61.683,57.627,58.498,59.531,61.055,59.172,61.127,60.447,58.315,58.943,60.798,57.323,58.043,57.709,57.951,55.985,55.386,60.404,54.300,56.757,58.673,52.917,58.878,57.364,57.484,53.577,57.161,58.610,58.094,58.962,58.298,59.297,57.302,56.219,58.194,58.137,58.888,54.385,54.515,57.887,58.076,56.284,54.254,56.943
RHmin,ONDJFM,65.991,71.870,72.594,72.684,70.436,71.583,71.338,68.551,73.106,71.407,73.182,74.287,74.002,73.057,70.842,73.887,67.917,70.932,72.742,71.149,72.576,73.226,71.586,68.349,74.202,71.832,70.454,73.455,77.587,76.606,74.311,71.307,72.704,71.884,73.132,72.946,72.233,74.845,74.981,74.307,74.354,74.214,69.999,75.338,73.603
RHmin,NDJF,72.466,74.435,74.349,74.198,72.069,71.003,72.175,71.144,74.483,73.072,75.353,75.873,75.748,74.793,72.050,75.895,70.051,72.898,76.437,73.847,74.509,77.417,73.676,71.599,76.605,75.894,74.428,75.022,79.603,78.649,75.572,74.706,74.614,76.273,77.065,77.886,76.886,77.790,78.559,77.300,77.979,76.776,75.037,78.244,76.321
PREC,year,635.584,839.020,551.468,665.754,642.546,652.433,681.562,675.765,676.764,627.456,790.266,681.922,592.514,655.758,642.692,655.710,541.237,639.819,758.394,614.848,625.091,737.593,525.461,641.379,720.542,601.998,477.983,689.447,822.012,721.081,723.000,620.998,824.862,525.626,576.938,585.846,722.638,706.969,480.766,672.521,683.800,594.085,519.096,665.468,620.904
PREC,MAMJJASO,438.626,614.051,393.536,430.508,481.386,496.851,485.443,511.448,481.217,440.681,515.827,455.443,389.506,469.163,483.272,465.436,342.224,445.403,586.403,355.364,419.634,529.530,301.360,450.222,544.027,415.761,333.195,467.130,586.623,531.630,484.167,397.021,583.246,328.328,418.736,374.159,479.060,519.830,371.282,472.775,468.420,422.810,318.467,459.704,425.412
PREC,AMJJAS,315.359,436.080,310.302,273.390,363.739,429.441,404.185,477.708,392.088,310.088,370.586,368.255,276.106,377.415,356.362,360.161,261.121,326.899,474.413,239.202,295.042,405.032,227.496,380.151,429.908,354.128,187.606,352.713,421.496,365.781,388.444,323.610,460.684,262.049,347.029,328.806,419.605,368.893,283.618,313.748,359.842,332.960,266.086,291.852,361.420
PREC,ONDJFM,64.220,365.629,378.180,297.115,360.964,248.623,239.124,264.991,226.842,301.447,424.777,311.376,342.553,299.090,259.797,331.850,186.561,338.785,318.473,332.521,346.080,310.993,369.106,214.551,295.382,277.986,217.672,373.889,363.946,330.103,358.032,324.811,356.423,283.013,281.701,258.231,286.423,239.634,316.998,274.052,380.415,250.392,283.739,282.773,315.912
PREC,NDJF,51.001,213.118,214.557,187.364,236.721,121.353,173.147,198.599,165.441,210.380,274.054,190.776,250.327,196.686,136.859,210.193,125.215,253.971,199.448,222.643,197.453,202.185,243.638,158.185,195.207,202.101,133.059,229.555,222.218,178.391,192.800,255.759,256.979,196.456,195.046,180.961,256.162,162.262,185.056,149.653,232.768,152.938,222.811,184.926,175.080
SRAD,year,3312.038,3272.901,3529.851,3344.596,3372.160,3274.964,3425.520,3337.537,3464.737,3514.361,3439.482,3353.786,3455.233,3400.189,3538.127,3563.240,3582.112,3616.252,3252.795,3613.577,3418.614,3476.549,3767.321,3437.304,3400.406,3590.288,3703.758,3495.558,3406.453,3565.606,3478.235,3660.880,3462.758,3704.133,3585.274,3525.764,3544.866,3469.896,3803.918,3661.623,3628.660,3557.752,3895.158,3925.569,3620.419
SRAD,MAMJJASO,3137.395,3094.675,3343.476,3150.043,3199.209,3067.535,3223.626,3134.665,3267.194,3329.348,3288.615,3186.741,3280.491,3212.125,3331.487,3365.062,3374.388,3444.630,3075.495,3445.623,3247.791,3279.390,3590.379,3270.355,3207.186,3387.787,3511.904,3292.560,3231.520,3390.652,3280.348,3436.661,3262.434,3516.435,3392.772,3351.768,3367.204,3292.966,3612.611,3473.260,3448.359,3344.189,3694.618,3744.315,3454.921
SRAD,AMJJAS,2735.939,2740.842,2960.930,2828.244,2837.306,2751.114,2861.932,2712.668,2926.465,3023.691,2919.947,2846.240,2968.767,2884.796,2981.476,3053.432,2965.189,3069.277,2664.706,3094.081,2874.994,2906.276,3229.098,2871.492,2841.288,2939.836,3132.886,2923.449,2902.052,3054.394,2895.525,3024.641,2908.725,3038.314,3012.234,2962.367,3007.037,2940.978,3205.459,3128.607,3037.982,2958.705,3232.210,3351.964,3081.335
SRAD,ONDJFM,401.510,530.289,565.013,506.338,564.025,487.376,569.014,585.960,526.709,535.032,533.226,500.109,488.860,509.831,551.755,500.807,648.537,549.431,533.707,567.626,539.457,567.869,527.739,588.861,530.228,621.815,629.713,572.967,487.375,520.188,545.065,647.293,588.370,647.377,578.867,516.937,579.112,542.246,574.640,563.582,578.108,549.644,668.125,577.282,560.874
SRAD,NDJF,104.079,184.885,190.738,187.811,187.849,189.522,214.117,192.017,183.750,200.000,158.173,170.545,170.839,181.012,207.152,181.197,222.860,182.077,155.071,182.396,183.139,176.657,178.232,184.738,177.194,203.595,196.215,209.775,163.337,183.632,191.180,227.917,204.385,185.654,191.313,174.880,179.040,177.194,195.578,185.363,177.302,198.189,210.948,185.446,171.992
WIND,year,3.022,3.218,3.282,3.409,3.092,3.083,3.334,3.274,3.396,3.450,3.387,3.165,3.298,3.322,3.210,3.293,3.003,3.174,3.053,2.981,2.965,2.808,2.812,2.811,2.761,2.835,2.794,2.924,3.034,2.674,2.554,2.862,2.811,2.646,2.639,2.895,2.664,2.875,2.718,2.866,3.123,2.904,2.838,2.799,2.824
WIND,MAMJJASO,2.945,3.084,3.155,3.180,2.937,3.110,3.210,3.241,3.184,3.144,3.208,2.877,3.128,3.038,3.180,3.164,2.926,3.061,2.937,2.756,2.784,2.654,2.591,2.687,2.697,2.640,2.653,2.794,2.791,2.658,2.569,2.765,2.714,2.545,2.566,2.731,2.529,2.790,2.715,2.747,2.901,2.931,2.683,2.750,2.587
WIND,AMJJAS,2.794,2.979,3.122,3.001,2.843,2.992,3.042,3.166,3.142,3.010,2.913,2.876,3.059,2.894,2.982,2.980,2.947,2.974,2.864,2.652,2.570,2.637,2.428,2.673,2.668,2.627,2.598,2.833,2.585,2.620,2.490,2.606,2.698,2.488,2.424,2.726,2.486,2.700,2.664,2.591,2.831,2.771,2.682,2.600,2.561
WIND,ONDJFM,2.839,3.615,3.345,3.601,3.738,3.131,3.324,3.573,3.570,4.022,3.851,3.468,3.576,3.701,3.460,3.713,3.019,3.578,3.105,3.093,3.573,3.000,3.337,2.874,2.863,3.051,2.836,3.140,3.365,2.939,2.631,2.908,3.098,2.690,3.003,3.061,2.754,3.022,2.897,3.060,3.334,3.036,3.153,3.004,2.935
WIND,NDJF,2.702,3.669,3.234,3.886,3.858,2.934,3.193,3.666,3.640,4.200,3.810,3.521,3.776,3.913,3.326,3.743,2.988,3.648,3.255,3.020,3.669,3.065,3.456,2.879,2.958,3.219,2.900,3.279,3.601,2.867,2.512,2.790,3.131,2.774,3.039,3.019,3.031,2.995,2.912,2.929,3.476,3.014,3.232,3.024,2.912
VPD,year,0.211,0.197,0.228,0.240,0.218,0.190,0.223,0.185,0.225,0.241,0.219,0.200,0.256,0.221,0.238,0.234,0.228,0.260,0.210,0.275,0.236,0.237,0.294,0.231,0.229,0.243,0.286,0.245,0.227,0.221,0.238,0.255,0.214,0.246,0.266,0.245,0.237,0.206,0.299,0.272,0.252,0.272,0.264,0.274,0.279
VPD,MAMJJASO,0.289,0.264,0.304,0.319,0.293,0.259,0.301,0.248,0.302,0.320,0.293,0.263,0.347,0.291,0.325,0.315,0.311,0.355,0.283,0.376,0.315,0.321,0.406,0.313,0.314,0.326,0.394,0.337,0.303,0.303,0.334,0.347,0.293,0.334,0.368,0.324,0.326,0.278,0.416,0.370,0.333,0.375,0.362,0.378,0.381
VPD,AMJJAS,0.346,0.314,0.365,0.388,0.351,0.307,0.357,0.288,0.366,0.387,0.343,0.313,0.426,0.349,0.393,0.379,0.375,0.434,0.331,0.456,0.368,0.386,0.495,0.370,0.380,0.390,0.493,0.404,0.365,0.372,0.412,0.416,0.358,0.405,0.433,0.373,0.388,0.335,0.516,0.454,0.390,0.447,0.428,0.461,0.458
VPD,ONDJFM,0.065,0.083,0.077,0.090,0.095,0.073,0.080,0.081,0.086,0.100,0.097,0.082,0.092,0.086,0.078,0.091,0.084,0.094,0.078,0.084,0.101,0.097,0.095,0.090,0.075,0.085,0.088,0.092,0.082,0.080,0.059,0.076,0.089,0.072,0.102,0.107,0.098,0.086,0.073,0.089,0.108,0.091,0.115,0.085,0.089
VPD,NDJF,0.040,0.066,0.053,0.082,0.079,0.049,0.054,0.061,0.069,0.079,0.071,0.064,0.077,0.078,0.058,0.071,0.057,0.073,0.061,0.054,0.082,0.070,0.068,0.060,0.060,0.065,0.067,0.068,0.068,0.061,0.043,0.046,0.066,0.055,0.072,0.068,0.072,0.061,0.057,0.067,0.086,0.068,0.072,0.062,0.060
FWI_FD,year,1.096,0.697,1.453,1.484,1.156,0.649,1.238,0.761,1.433,1.355,1.295,0.718,2.057,1.332,1.569,1.050,1.642,1.800,0.693,1.934,1.436,0.889,2.649,1.028,0.972,1.111,2.808,1.272,1.232,1.087,0.950,1.327,0.568,1.314,1.420,1.168,1.251,0.804,2.261,1.493,1.063,1.733,1.602,1.862,1.361
FWI_FD,MAMJJASO,1.606,1.016,2.099,2.160,1.674,0.932,1.793,1.082,2.092,1.954,1.901,1.021,3.018,1.859,2.290,1.522,2.414,2.641,0.988,2.843,2.111,1.288,3.907,1.490,1.419,1.601,4.136,1.863,1.806,1.588,1.402,1.915,0.814,1.933,2.066,1.676,1.848,1.164,3.311,2.185,1.531,2.544,2.359,2.751,1.994
FWI_FD,AMJJAS,2.088,1.306,2.612,2.833,2.187,1.151,2.294,1.270,2.714,2.571,2.460,1.300,3.981,2.379,2.981,1.970,3.126,3.419,1.167,3.753,2.411,1.671,5.041,1.850,1.845,1.956,5.502,2.395,2.380,2.107,1.784,2.478,1.058,2.433,2.575,1.858,2.234,1.512,4.349,2.875,1.849,3.157,2.980,3.640,2.561
FWI_FD,ONDJFM,0.154,0.079,0.116,0.263,0.134,0.113,0.171,0.156,0.245,0.183,0.092,0.138,0.141,0.159,0.231,0.141,0.171,0.204,0.099,0.199,0.127,0.440,0.134,0.321,0.098,0.128,0.247,0.138,0.079,0.089,0.046,0.154,0.149,0.106,0.249,0.300,0.360,0.274,0.094,0.152,0.162,0.232,0.384,0.106,0.104
FWI_FD,NDJF,0.074,0.067,0.055,0.140,0.098,0.097,0.088,0.081,0.145,0.122,0.054,0.092,0.100,0.154,0.209,0.080,0.115,0.055,0.071,0.076,0.105,0.064,0.069,0.101,0.081,0.065,0.131,0.065,0.068,0.077,0.046,0.035,0.133,0.063,0.077,0.100,0.092,0.084,0.060,0.098,0.098,0.111,0.060,0.065,0.054
FWI_3+,year,7.282,1.904,12.299,10.968,7.407,0.225,8.772,0.572,17.057,12.136,9.017,0.144,36.497,12.951,19.738,1.571,13.874,22.082,0.519,15.667,6.480,1.155,42.336,4.343,5.473,4.484,54.414,5.786,13.975,7.081,3.216,10.471,0.187,5.446,11.733,5.206,10.241,0.554,39.248,13.080,3.597,24.302,11.360,25.729,12.364
FWI_3+,MAMJJASO,7.282,1.904,12.299,10.968,7.407,0.225,8.772,0.572,17.057,12.136,9.017,0.144,36.497,12.951,19.738,1.571,13.874,22.082,0.519,15.667,6.480,1.155,42.336,4.343,5.473,4.484,54.414,5.786,13.975,7.081,3.216,10.471,0.187,5.446,11.733,5.206,10.241,0.554,39.248,13.080,3.597,24.302,11.360,25.729,12.364
FWI_3+,AMJJAS,7.282,1.904,12.293,10.968,7.407,0.225,8.772,0.572,17.057,12.136,9.017,0.144,36.497,12.951,19.738,1.571,13.874,22.082,0.519,15.667,6.117,1.155,42.314,4.343,5.473,4.484,54.414,5.786,13.975,7.081,3.216,10.468,0.187,5.446,11.733,5.206,10.241,0.554,39.248,13.080,3.597,24.297,11.360,25.729,12.364
FWI_3+,ONDJFM,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.363,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000
FWI_3+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_4+,year,0.000,0.000,0.000,0.008,0.002,0.000,0.003,0.000,0.007,0.003,0.000,0.000,0.916,0.009,0.006,0.000,0.053,0.179,0.000,0.031,0.051,0.000,0.246,0.000,0.000,0.000,3.109,0.000,0.595,0.000,0.003,0.002,0.000,0.000,0.002,0.000,0.161,0.000,0.601,0.000,0.000,0.034,0.020,0.939,0.000
FWI_4+,MAMJJASO,0.000,0.000,0.000,0.008,0.002,0.000,0.003,0.000,0.007,0.003,0.000,0.000,0.916,0.009,0.006,0.000,0.053,0.179,0.000,0.031,0.051,0.000,0.246,0.000,0.000,0.000,3.109,0.000,0.595,0.000,0.003,0.002,0.000,0.000,0.002,0.000,0.161,0.000,0.601,0.000,0.000,0.034,0.020,0.939,0.000
FWI_4+,AMJJAS,0.000,0.000,0.000,0.008,0.002,0.000,0.003,0.000,0.007,0.003,0.000,0.000,0.916,0.009,0.006,0.000,0.053,0.179,0.000,0.031,0.051,0.000,0.246,0.000,0.000,0.000,3.109,0.000,0.595,0.000,0.003,0.002,0.000,0.000,0.002,0.000,0.161,0.000,0.601,0.000,0.000,0.034,0.020,0.939,0.000
FWI_4+,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_4+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,year,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,MAMJJASO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,AMJJAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_5+,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,year,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,MAMJJASO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,AMJJAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,ONDJFM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FWI_6,NDJF,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
